	mentions	scholar
2732	1	Евграфа Степановича Федорова
2733	1	Севастьяновым
2734	1	Энди Уорхола
2735	1	Юлия Шрейдера
2736	1	Латынина
2737	1	Айн Рэнд
2738	1	Энн Нортон
2739	1	Джеймса Милля
2740	1	Марвел
2741	1	Пия
2742	1	Ружмон
2743	1	Кюстин
2744	1	Карл Шмитт
2745	1	Унамуно
2746	1	Сеуты
2747	1	Юдин
2748	1	Скрипова
2749	1	Бернд Халлир
2750	1	Татьяны
2751	1	Бена Эклофа
2752	1	Дмитрия
2753	1	Вольфганга Келера
2754	1	Вейсберг
2755	1	Стивеном Поттером
2756	1	Оливер Кларк
2757	1	Янтинг Ченом
2758	1	Буэно Лейте
2759	1	Флойд Тул
2760	1	Шон
2761	1	Вильям Даддел Дуддел
2762	1	Даддел
2763	1	Клейн
2764	1	Ленинграде
2765	1	Бриллюэн
2766	1	Захаров Поведенческая
2767	1	Пилипенко
2768	1	Т-Киллеров
2769	1	Роберт Вуд
2770	1	Малкольм Макмиллан
2771	1	Гофрид Анжуйский
2772	1	Хаакером
2773	1	Джеймс Тилл
2774	1	Эрнест Маккалох
2775	1	Тилл
2776	1	Маккалох
2777	1	Фриденштейн
2778	1	Чертков
2779	1	Мартин Эванс
2780	1	Мэтью Кауфман
2781	1	Синъей Яманакой
2782	1	Петром Анохиным
2783	1	Ухтомским
2784	1	Кай Тай
2785	1	Полищук
2786	1	С. Л. Утченко
2787	1	Гумилева
2788	1	Робера Амбелена
2789	1	Санцига
2790	1	Жанны
2791	1	Кэролайн Байнум
2792	1	Сергею Горбенко
2793	1	Немцем
2794	1	Эмпедокл
2795	1	Этруски
2796	1	Лукреций
2797	1	Эпихарма Диоген Лаэрций
2798	1	Цицерона
2799	1	Гастон Масперо
2800	1	Сцевола
2801	1	Карлтон Гайдушек
2802	1	Мартина Хайдеггера
2803	1	Бинсвангер
2804	1	Кирк Шнайдер
2805	1	Ролло Мэй
2806	1	Судзуми Тонегавы
2807	1	Танаки Казумасы
2808	1	Материа
2809	1	Скандалы-Интриги-Расследования
2810	1	Габсбургами
2811	1	Медичи
2812	1	Ямаха
2813	1	Рихтер
2814	1	Олег Игоревич
2815	1	Медиасоюза Любимов
2816	1	Византией
2817	1	Никита Хониат
2818	1	Ланьков
2819	1	Кое-Кто
2820	1	Владимов
2821	1	Дени Крузе
2822	1	Труа
2823	1	Фигнер Часто
2824	1	Харалампос Бабис
2825	1	Папаманту
2826	1	Амал Дорай
2827	1	Ричарда Геррнштейна
2828	1	Чарльза Мюррея
2829	1	Жан Пиаже
2830	1	Николаевна Поливанова
2831	1	Питер Хилл
2832	1	Шнитке
2833	1	Вайттла
2834	1	Алекса Филиппенко
2835	1	Д. Н. Кудрявский
2836	1	Юрий Манин
2837	1	Делинь
2838	1	Филдсовской
2839	1	Нобелевскую
2840	1	Филдсовских
2841	1	Юрия Пивоварова
2842	1	Джозефом Гринбергом
2843	1	Джеймс Александер
2844	1	Стенфорд Флемминг
2845	1	Франклин
2846	1	Чебанов
2847	1	Ольге Лобач
2848	1	Дале
2849	1	Ван
2850	1	Лейбов
2851	1	Петербургский
2852	1	Никола Пуссен
2853	1	Леонардо
2854	1	Гокмен
2855	1	Юрий Власов
2856	1	К. Б. Ефетова
2857	1	Майкла Дебейки
2858	1	Каролины
2859	1	Гаррет Штубер
2860	1	Токарев
2861	1	Дыбчинский
2862	1	Вайда
2863	1	Бурденко
2864	1	Чапский
2865	1	Станислав Свяневич
2866	1	Харьковского
2867	1	Катыни
2868	1	Быковней
2869	1	Лебедева
2870	1	Наталья Сергеевна Лебедева
2871	1	Ирен
2872	1	Поляки
2873	1	Хромопласты
2874	1	Саймонса
2875	1	Когда-То Эйнштейн
2876	1	Хаббл
2877	1	Яна Ассмана
2878	1	Цзе-Юй
2879	1	Сыма Сян-Жу
2880	1	Юй Бо-Я
2881	1	Павел Яблочков
2882	1	Эрнста Петера Фишера
2883	1	Джозеф Берлинер
2884	1	Лайка
2885	1	Самуилович Шкловский
2886	1	Бартом Рутаном
2887	1	Циолковский
2888	1	Дмитрия Ефимовича
2889	1	Солженицына
2890	1	Уралмаше
2891	1	Остап
2892	1	Френсиса
2893	1	Франклина Рудольфа Анкерсмита
2894	1	Томасу Гоббсу
2895	1	Шипман
2896	1	Уоллес
2897	1	Гукер
2898	1	Ларс Брундин
2899	1	Энглер Браут Хиггс
2900	1	Уорнер
2901	1	Алана Уотса
2902	1	Ликой
2903	1	Чарльз
2904	1	Вегу
2905	1	Византии
2906	1	Ламм
2907	1	Питер Уэйсон
2908	1	Уэйсона
2909	1	Даниэлем Канеманом
2910	1	Меллер
2911	1	Московкин
2912	1	Киттинг
2913	1	Галант
2914	1	Нишимото
2915	1	Македонцы
2916	1	Персы
2917	1	Виланд
2918	1	Конрада Лоренца
2919	1	Николаса Тинбергена
2920	1	Этьен Жис
2921	1	Имакаев
2922	1	Твердислов
2923	1	Искренне
2924	1	Фомальгаута
2925	1	Юрия Оганесяна
2926	1	Лайнуса Полинга
2927	1	Сяо Дун
2928	1	Сяо
2929	1	Дебора Камерон
2930	1	Чуковского
2931	1	Джима Хедрика
2932	1	Жаннет Гарсия
2933	1	Стива Спаркса
2934	1	Краус
2935	1	Яна М.
2936	1	Войнич
2937	1	Я. Хуричем
2938	1	Ди
2939	1	Иоганну Тритемию
2940	1	Р. Ньюболда
2941	1	Р.
2942	1	Ф.
2943	1	Брумбау
2944	1	Беннет
2945	1	Ж. Б. М. Гай
2946	1	А. О. Такер
2947	1	Р. Г. Тэлберт
2948	1	Г. Рагга
2949	1	Г. Тайлора
2950	1	Шлиффен
2951	1	Грацианского
2952	1	Олег Шибанов
2953	1	Энди Кларк
2954	1	Хуберта
2955	1	Грегори Бенфорд
2956	1	М-Теории Эдвард Виттен
2957	1	Вулф Хайн
2958	1	Ллойд
2959	1	Черномырдина
2960	1	Нитхард
2961	1	Семеновиче Голенищеве
2962	1	Луксора
2963	1	Майкл Лакур
2964	1	Дональдом Грином
2965	1	Страбон
2966	1	Дэвида Хоуна
2967	1	Софуса
2968	1	Глимчером
2969	1	Глимчера
2970	1	Коатс
2971	1	Роберт Чалдини
2972	1	Николай Федоров
2973	1	Петр Петрович
2974	1	Арсеньев
2975	1	Виллард Сандерланд
2976	1	Кимитака Мацузато
2977	1	Унтербергер
2978	1	Маньчжурии
2979	1	Зуев
2980	1	Щапова
2981	1	Квебека
2982	1	Потанин
2983	1	Сперанскому
2984	1	Н. П. Яснопольского
2985	1	Яснопольский
2986	1	Олжаса Худайбергенова
2987	1	Бонифатий Михайлович
2988	1	Оливер Уильямсон
2989	1	Фридрих Кестнер
2990	1	Маймон
2991	1	Эндрю Крокетт
2992	1	Даниэля Дефера
2993	1	Даниэль Дефер
2994	1	Мишель Фуко
2995	1	Мишелем Фуко
2996	1	Монтенье
2997	1	Милгрэм
2998	1	Нисбетт
2999	1	Мартины
3000	1	Эйберт
3001	1	Эйберт Драйсма
3002	1	Золтан
3003	1	Пайпс
3004	1	Пьюзи
3005	1	Пьюз
3006	1	Дэвида Басса
3007	1	Фейнмана
3008	1	Вакуленко
3009	1	Юхин
3010	1	Фортов
3011	1	Пи-Мезоны
3012	1	Кеннет Кларк
3013	1	Обри Сингер
3014	1	Сколтеха Скрипченко
3015	1	Сергея Табачникова
3016	1	Кронгауз
3017	1	Собчак
3018	1	Джэффри Гроссман
3019	1	Юджи
3020	1	Давид Житомирский
3021	1	Тед Сарджент
3022	1	Сарджент
3023	1	Козима
3024	1	Илиада
3025	1	Техноевгеника
3026	1	Экклезиаст
3027	1	Мюррей Стайн
3028	1	Лэнгшоу Остином
3029	1	Старостин
3030	1	Джеймс Паркинсон
3031	1	Олегом Горникевичем
3032	1	Хершела Гордона Льюиса
3033	1	Субраманьян Чандрасекар
3034	1	Иомдина
3035	1	Визуально
3036	1	Сена
3037	1	Саид
3038	1	Роберт Грэм Ирвин
3039	1	Анвар Абдель
3040	1	Тольц
3041	1	Зангвилл
3042	1	Судзуки
3043	1	Дейл Райт
3044	1	Протагор
3045	1	Сергей Михайлович Соловьев
3046	1	Н. Тайсона
3047	1	Д. Голдсмита
3048	1	Ларри Вульфа
3049	1	Лесли Фидлер
3050	1	Рауль Хилберг
3051	1	Дэвид Гондек
3052	1	Эрик
3053	1	Сигель
3054	1	Йоки Мацуока
3055	1	Бойер
3056	1	Ольга
3057	1	Николай Бернштейн
3058	1	Арцимович
3059	1	Экспериментально
3060	1	Н. Павлов-Сильванский
3061	1	Саркози
3062	1	Квазирынок
3063	1	Институционалисты
3064	1	Онтарио
3065	1	Кэрроллом
3066	1	Янь Ляньке
3067	1	Вконтакте Вконтакте
3068	1	Джеймс Ротман Рэнди Шекман
3069	1	Томас Зюдхоф
3070	1	Кибрик
3071	1	Чарльз Хоккет
3072	1	Ноама Чомски
3073	1	Локку
3074	1	Д. П. Ханиг
3075	1	Боринг
3076	1	Лупандин
3077	1	Фогель
3078	1	Левен
3079	1	Гэддиса
3080	1	Дозорцевой
3081	1	Скриппс
3082	1	Фокина
3083	1	Эрик Кандель
3084	1	Уильяма Джеймса
3085	1	Ланге
3086	1	Лемо
3087	1	Мэри Дуглас
3088	1	Дуглас
3089	1	Дональд Рид
3090	1	Гюго
3091	1	Османа Эжен Бельгран
3092	1	Османизация
3093	1	Колумба
3094	1	Клавдия Птолемея
3095	1	Барыков
3096	1	Даниэль
3097	1	Неслучайно Карл Ясперс
3098	1	Н. Асгер
3099	1	Андерс Кристенсен
3100	1	Б. Ц. Урланиса
3101	1	В.
3102	1	Д. Исаев
3103	1	Межфакультетского
3104	1	В. И. Гросул
3105	1	Капитолина Федорова
3106	1	Арнольд Паульсон
3107	1	Аксель Петерсен
3108	1	Паульсон
3109	1	Петерсен
3110	1	Роберт Гудмандсен
3111	1	Римлянам Аквинат
3112	1	Кругману
3113	1	Нир Барзилай
3114	1	Рабиновича
3115	1	Ася Энговатова
3116	1	Игоря
3117	1	Станислав Захаренко
3118	1	Гибсон
3119	1	Лукьяненко
3120	1	Шухов
3121	1	Сергеем Николаевичем Виноградским
3122	1	Гагарин
3123	1	Фред Фидлер
3124	1	Фидлера
3125	1	Мередит Белбин
3126	1	Роберт Бейлз
3127	1	Альтшуллер
3128	1	Сергей Николаевич Булгаков
3129	1	Николай Вавилов
3130	1	Давидом Марковичем
3131	1	Бабель
3132	1	Катаев
3133	1	Мацкину
3134	1	Уотсон
3135	1	Ллойдом Уорнером
3136	1	Голдторп
3137	1	Бруно Латура
3138	1	Бранс
3139	1	Патрика
3140	1	Уильям Шопф
3141	1	Мартином Ланге
3142	1	Битломания
3143	1	Фомы Аквинского
3144	1	Эрота
3145	1	Альбер Фер
3146	1	Петер Грюнберг
3147	1	Гринкера
3148	1	Шпигеля
3149	1	Рональду Думану
3150	1	Думана
3151	1	Черезова
3152	1	Вэлори Сэлимпур
3153	1	Дайан Эллиот
3154	1	Мэтью Кюфлер
3155	1	Габор
3156	1	Козимо Инсерра
3157	1	Розалинда Франклин
3158	1	Плимутского
3159	1	Сиарофф
3160	1	Магалони
3161	1	Каллес
3162	1	Исайе
3163	1	Сабхашиш
3164	1	Майкл Леир
3165	1	Паттон
3166	1	А. О. Чубарьян
3167	1	Мэттью Салганика
3168	1	Андре
3169	1	Найка Теодора
3170	1	Эли Паризер
3171	1	Джеймсом Дамором
3172	1	Даморе
3173	1	Оволактовегетарианцы
3174	1	Д. Родрика
3175	1	Р. Хаусмана
3176	1	Вацлав
3177	1	А. И.
3178	1	Астрофотографы Гевин Хэффернан
3179	1	Харун Мехмединович
3180	1	Сумио Иидзима
3181	1	Коровьев
3182	1	Карпов
3183	1	Оттоны
3184	1	Вильгельмом Кюне
3185	1	Стивенса
3186	1	Соссюра
3187	1	Пьера Тейяра
3188	1	Жоржа Батая
3189	1	Петер Фульде
3190	1	Юрием Овчинниковым
3191	1	Долгаузы
3192	1	Саблер
3193	1	Преображенской
3194	1	Николай Баженов
3195	1	Пауль Юлиус
3196	1	Коростовцев
3197	1	Исидор Саввич Канцельсон
3198	1	Мартина Краузе
3199	1	Элеонора Ефимовна Кормышева
3200	1	Элеоноре Ефимовне
3201	1	Джеральд Майкл Браун
3202	1	Урбан
3203	1	Св
3204	1	Стегний
3205	1	Чукотка
3206	1	Татарстан
3207	1	Татарстана
3208	1	Арсеньева
3209	1	Ксенофану
3210	1	Антиповым
3211	1	Тьян Цуи
3212	1	Еремца
3213	1	Георге Пароте
3214	1	Гвиберт Ножанский
3215	1	Фридрихом Барбароссой
3216	1	Монпелье
3217	1	Петрограда
3218	1	Ле Гофф
3219	1	Хакамада
3220	1	Герасимов
3221	1	Эмиль Паин
3222	1	Даглас Норт
3223	1	Тарле
3224	1	Пелевина
3225	1	Сергей Алексашенко
3226	1	Рыжков
3227	1	Воронков
3228	1	Стиглер
3229	1	Мартин Троу
3230	1	Волохонским
3231	1	Стивена Ландсбурга
3232	1	Рочестерского
3233	1	Майкл Дженсен
3234	1	Кевин Мерфи
3235	1	Витербо
3236	1	Ваала
3237	1	Зингермана
3238	1	Чтобы
3239	1	Анощенко
3240	1	Карин Клеман
3241	1	Бузгалина
3242	1	Сьюзен Джордж
3243	1	Карле Марксе
3244	1	Зюганов
3245	1	Вишневского
3246	1	Пономарева
3247	1	Лившиц
3248	1	Ричардом Уэсли Хэммингом
3249	1	Эукариоты
3250	1	Сергея Кавтарадзе
3251	1	Валери Брайсон
3252	1	Кейт Миллет
3253	1	Семенович Щукин
3254	1	Н. И. Маккавеева
3255	1	Цзин Лю
3256	1	Хейнц
3257	1	Кац
3258	1	Джордж Черч
3259	1	Альфред
3260	1	Гипотезои
3261	1	Макса Белоффа
3262	1	Дэвид Эттенборо
3263	1	Телеведущий
3264	1	Дидье Келос
3265	1	Джеймс Маспрэтт
3266	1	Карл Фристон
3267	1	Джонса Хопкинса
3268	1	Федор Михайлович Достоевский
3269	1	Евтушенко
3270	1	Минфин
3271	1	Минэкономики
3272	1	Даниэль Канеман
3273	1	Конрад Уоддингтон
3274	1	Роберт Брум
3275	1	Сванте Пэабо
3276	1	Руслан Халиулин
3277	1	Интернет-Исследований
3278	1	Альберта
3279	1	Жана Дюферне
3280	1	Роланд
3281	1	Кристофер
3282	1	Ю. Куражковский
3283	1	Шлейхера
3284	1	Маркович
3285	1	Дэвидом Макальпином
3286	1	Моррисом Сводешем
3287	1	Миттис
3288	1	Симпсона
3289	1	Доменик Ла Капра
3290	1	Даниэль Голдхаген
3291	1	Майкл Фарадей
3292	1	Терешкова
3293	1	Леопольдович
3294	1	Сафронова
3295	1	Грамши
3296	1	Темпест
3297	1	Психогенетики
3298	1	Дейл
3299	1	Алонсо
3300	1	Алонсо Борджиа
3301	1	Лукреция
3302	1	Чезаре Борджиа
3303	1	Франческо Гвиччардини
3304	1	Педро Луис Борджиа
3305	1	Франческо Борджиа
3306	1	Татищев
3307	1	Притцкеровской
3308	1	Жанна
3309	1	Цзин
3310	1	Брукшем
3311	1	Кидда
3312	1	Софьей
3313	1	Боткин
3314	1	Роберт Ауман
3315	1	Ариан Берк
3316	1	Похоже
3317	1	Айви Вонг
3318	1	Вильгельмом Шикардом
3319	1	Вольфгангом
3320	1	Леонардо Торрес Кеведо
3321	1	Ниматрон
3322	1	Ричард Белман
3323	1	Томас Штрохлейн
3324	1	Каисса
3325	1	Папертом
3326	1	Нейросеть
3327	1	Гитлеру
3328	1	Иешуа
3329	1	Рабинович
3330	1	Райк
3331	1	Розалинд Пикард
3332	1	Берку
3333	1	Гарвардской
3334	1	Джероламо Кардано
3335	1	Нильса Стенсена
3336	1	Евграф Степанович Федоров
3337	1	Флеш-Накопитель
3338	1	Фредерика Лэйна
3339	1	А. В.
3340	1	Гарварда Ричард Нойштадт
3341	1	Бунин
3342	1	Грассмана
3343	1	Первозванный
3344	1	Введенского
3345	1	Львовского
3346	1	Ниной Васильевой
3347	1	Димке
3348	1	Изначально
3349	1	Эйхенбаума
3350	1	Топорова
3351	1	Гюргимс
3352	1	Теотиуакан
3353	1	Элиша
3354	1	Тадеуш Кэхилл
3355	1	Н. С. Ананьева
3356	1	Оскар
3357	1	Мурзиным
3358	1	Фридрихом Бесселем
3359	1	Миколы Рябчука
3360	1	Конкурентность
3361	1	Карозерс
3362	1	Кебич
3363	1	Рубцова
3364	1	Кийт Дарден
3365	1	Ланькова
3366	1	Альберто
3367	1	Эдельман
3368	1	Петр Анохин
3369	1	Уотсоном
3370	1	Джеффа Хоккинса
3371	1	Гринберг
3372	1	Гринберга
3373	1	Даррена Курноэ
3374	1	Т. Ленцем
3375	1	Джана
3376	1	Лии
3377	1	Ника Лейна
3378	1	Рихард Альтман
3379	1	Карл Бенда
3380	1	Альтманом
3381	1	Юджин Кеннеди
3382	1	Альберт Ленинджер
3383	1	Эдварда Б.
3384	1	Йохана Хейзинга
3385	1	Микеле Парринелло
3386	1	Булгакова Лидия Марковна Яновская
3387	1	Стравинском
3388	1	Стравинский
3389	1	Понтием Пилатом
3390	1	Николаевич Понырев
3391	1	Николаевича Понырева
3392	1	Хайнц Кохут
3393	1	Эшвина Гопинатха
3394	1	Сакс
3395	1	Ч. Хоккету
3396	1	Хоккет
3397	1	С. Пинкер
3398	1	Р. Джэкендофф
3399	1	Н. И. Жинкин
3400	1	Дерек Бикертон
3401	1	Данбар
3402	1	Пинкер
3403	1	Джэкендофф
3404	1	Черниговская
3405	1	Роберта Фрэнка
3406	1	Хэннан
3407	1	Граучо Маркс
3408	1	Дуглас Йетс
3409	1	Кребс
3410	1	Мэтт Руссо
3411	1	Роберта Мартина
3412	1	Симмонсом
3413	1	Александер Харкорт
3414	1	Стив Джонс
3415	1	Майкла Файера
3416	1	Нинсун
3417	1	Бильгамес
3418	1	Гудеа
3419	1	Шульги
3420	1	Эншакушанна
3421	1	Джозефа
3422	1	Юрия Абрамовича Гольфанда
3423	1	Дмитрию Зимину
3424	1	Оуэна Хазерли
3425	1	Невский
3426	1	Незалежности
3427	1	Клиффорд Гирц
3428	1	Л. А. Климова
3429	1	Шпольского
3430	1	Тобиас Краус
3431	1	Мирослава
3432	1	Эрихе Фромме
3433	1	Стивена Пинкера
3434	1	Дерик Лейнвебер
3435	1	Ваксом
3436	1	Намбу
3437	1	Смолина
3438	1	Лизи
3439	1	Фредериком Сенгером
3440	1	Дункан Х.
3441	1	Стивена Строгаца
3442	1	Геммои Фризиусом
3443	1	Эрика Ливингстона
3444	1	Майкла
3445	1	Анри
3446	1	Шелер
3447	1	Дэвида Эдмондса
3448	1	Айдиноу
3449	1	Брюно Латур
3450	1	Корбута
3451	1	Александрова
3452	1	Рейнхарт
3453	1	Рогофф
3454	1	Питера Бернхольца
3455	1	Бернхольца
3456	1	Бернхольц
3457	1	Франса Вааля
3458	1	Никки
3459	1	Гекатей Абдерский
3460	1	Джеффри Хинтона
3461	1	В-Третьих
3462	1	Минского
3463	1	Пейперта
3464	1	Карфаген
3465	1	Юкава
3466	1	Дэвид Иглман
3467	1	Райса Энтони Брандтом
3468	1	Бетховен
3469	1	Майкл Эрард
3470	1	Сюзанной Рейтерер
3471	1	Сюзанна
3472	1	Нейробиолог Нарли Голестани
3473	1	Голестани
3474	1	Майкл Чи
3475	1	Сюзанна Рейтерер
3476	1	Дик Хадсон
3477	1	Орегонского
3478	1	Брайтенштайн
3479	1	Лаврентий Загоскин
3480	1	Альберто Хуртадо
3481	1	Лисянский
3482	1	Гриневым
3483	1	Джеймсом Гибсоном
3484	1	Сеговия
3485	1	Чен
3486	1	Джоссана Дамаско
3487	1	Трехслойная
3488	1	Марсело Глейзер
3489	1	Вернер
3490	1	Птолемея
3491	1	Хамдалла
3492	1	Дмитрия Рогозина Постпросмотровый
3493	1	Алессандра Балдуини
3494	1	Лихачева
3495	1	Дженнифер Кройцер
3496	1	Илларионов
3497	1	Пьера Талле
3498	1	Ф. Федье
3499	1	Андре Глюксман
3500	1	Кибиров
3501	1	Татьяны Любимовой
3502	1	Кейо
3503	1	Оля
3504	1	Герхарда Ленски
3505	1	Ленски
3506	1	Карл Вернер
3507	1	Гарварда Родрика
3508	1	Родрик
3509	1	Гарварда Шлайфер
3510	1	Иоганн Фридрих Блюменбах
3511	1	Прогестерон
3512	1	Курту Левину
3513	1	Йорн Манц
3514	1	Рон
3515	1	Райан Андерсон
3516	1	Алан Ханна
3517	1	Луиза Бэнкс
3518	1	Луиза
3519	1	Винсент Скалли
3520	1	Питером Блейком
3521	1	Игнобелевской
3522	1	Бернулли
3523	1	Отец-Иезуит
3524	1	Иконников
3525	1	Альфонский
3526	1	Широнин
3527	1	Симон Кордонский
3528	1	Госкомстатом
3529	1	Набоков
3530	1	Луман
3531	1	Утехина
3532	1	Ирвинг Гофман
3533	1	Кристофер Ллойд
3534	1	Уильям Сьюэлл
3535	1	Эндрю Эббота
3536	1	Савельевой
3537	1	Мовиус
3538	1	Моймир Грыгар
3539	1	Брамса
3540	1	Тейлора
3541	1	Норберта Элиаса
3542	1	Луи Камиллом Майяром
3543	1	Вергилий
3544	1	Фурнье
3545	1	Казаба
3546	1	Дмитрию Менделееву
3547	1	А. Дарси
3548	1	Ж. Дюпюи
3549	1	Шпрингер
3550	1	Алешей Абрикосовым-Младшим
3551	1	Коламбии
3552	1	Парсонс
3553	1	Дрогобыче
3554	1	Догэн
3555	1	Бо Цзюйи
3556	1	Дмитрия Скугаревского
3557	1	Рушэ
3558	1	Кирчхаймера
3559	1	Судьями-Элладониками
3560	1	Этничность
3561	1	Хаген
3562	1	Потемкина
3563	1	Тамарой Петровной Хризман
3564	1	Урланиса
3565	1	Евклид
3566	1	Леонард Эйлер
3567	1	Карлу Фридриху
3568	1	Итан Чжан
3569	1	Коген
3570	1	Эрнста Кассирера
3571	1	Кассирер
3572	1	Дэниел Л.
3573	1	Кэрол
3574	1	Пираха
3575	1	Джимбо
3576	1	Мива
3577	1	Бернар Мальгранж
3578	1	Исаии
3579	1	Блэкмор
3580	1	Лоач
3581	1	Поттс
3582	1	Сэйнсбери
3583	1	Мефодий
3584	1	Игореве
3585	1	Первоучителя
3586	1	Маевский
3587	1	Босняки
3588	1	Югославии
3589	1	Синъя
3590	1	Ювенал
3591	1	Винилофилия
3592	1	Стартаперы
3593	1	Шахматову
3594	1	Олаф
3595	1	Оберта Кларка Теннера
3596	1	Мариуса Уотца
3597	1	Ричард Хендерсон
3598	1	Эмлера
3599	1	Алана Дресслера
3600	1	Гершман
3601	1	Георадар
3602	1	Соломон Шерешевский
3603	1	Фрэнсису
3604	1	Джордж Фокс
3605	1	Рамакришнан
3606	1	Московский
3607	1	Паниной
3608	1	Николя Саркози
3609	1	Юрий Плюснин
3610	1	Фуад Алескеров
3611	1	Хольгером Педерсеном
3612	1	Дэвид Николс
3613	1	Столл
3614	1	Трэвис Джэнк
3615	1	Майкла Дорана
3616	1	Беата Херберт
3617	1	Племель
3618	1	Этнометодологи
3619	1	Хрисанфа Мефодиевича Лопарева
3620	1	Монферрана
3621	1	Тауэр
3622	1	Гансом Шолером
3623	1	Луис Вирт
3624	1	Ньюберипорт
3625	1	Уайт
3626	1	Бакнер
3627	1	Кэролин Стил
3628	1	Тристану Тцара
3629	1	Тристаном Тцара
3630	1	Уильям Йейтс
3631	1	Вернора Винджа
3632	1	Бена Герцеля
3633	1	Гэри Маркуса
3634	1	Эрнеста Дэвиса
3635	1	Губерта Дрейфуса
3636	1	Билл Гейтс
3637	1	Дэнни Хиллис
3638	1	Бостром
3639	1	Райнхарт Козеллек
3640	1	Бернарда Льюиса
3641	1	Роберта Даля
3642	1	Альфред Степан
3643	1	Волков
3644	1	Нейропсихологи
3645	1	Вернерфельда
3646	1	Сорос
3647	1	Ефетова
3648	1	А.
3649	1	К. Беенаккер
3650	1	Ефетовым
3651	1	М. В. Ломоносова
3652	1	Армен Альберт Алчиан
3653	1	Хопкинского
3654	1	Альштейн
3655	1	Ростехе
3656	1	Эрнста Йенша
3657	1	Дэнни
3658	1	Никколо Аллемани
3659	1	Вольтеру
3660	1	Слетер
3661	1	Леонтьева Византизм
3662	1	Рональд Тениус
3663	1	Джеральда Брауна
3664	1	Макризи
3665	1	Нассима Талеба
3666	1	Талеб
3667	1	Максом
3668	1	Кеворкяном
3669	1	Млекопитающие
3670	1	Папафрагу
3671	1	Ахметом Сакбаевым
3672	1	Фейгина
3673	1	Вакимото
3674	1	Планкетт
3675	1	Джэк Ребок
3676	1	Деграсс Тайсон
3677	1	Ричард Готт
3678	1	Димос
3679	1	Поуликакос
3680	1	Карстоведение
3681	1	Нобелевскому
3682	1	Ричарду Эрнсту
3683	1	Курта Вютриха
3684	1	Сисли
3685	1	Лоренцо
3686	1	Говард
3687	1	Франческо Калассо
3688	1	Мартин Макколл
3689	1	Пильцекер
3690	1	Кравченко Интермодуляционные
3691	1	Сэмюэл
3692	1	Санстейна
3693	1	Давыдова
3694	1	Б. Д. Бруцкус
3695	1	В. Г. Тюкавкина
3696	1	И. В. Мозжухин
3697	1	Анфимову
3698	1	Олег Вронский
3699	1	Вигель
3700	1	Дякина
3701	1	Николай Огановский
3702	1	А. Н. Челинцев
3703	1	Иоганн Себастьян
3704	1	Когнитивисты
3705	1	Эжен Дюбуа
3706	1	Франческо
3707	1	Мелиса
3708	1	Кеннет Эйджворт
3709	1	Паулем Вильдом
3710	1	Фуада Тагиевича Алескерова
3711	1	Мэскин
3712	1	Фаина Раневская
3713	1	Объективно
3714	1	Космогеолог
3715	1	Чехов
3716	1	Рубцов
3717	1	Тимурович Гайдар
3718	1	Киселева
3719	1	Такона
3720	1	Росси
3721	1	Винс Реффет
3722	1	Синьяк
3723	1	Сибрук
3724	1	Эрик Хирш
3725	1	Сухова
3726	1	Сухов
3727	1	Ленера
3728	1	П. Розанваллон
3729	1	Розанваллон
3730	1	Эрнст Рабель
3731	1	Пикассо
3732	1	Дубынина
3733	1	Агол
3734	1	Тидеман
3735	1	Рольфом Ландауэром
3736	1	Жак Дюбоше
3737	1	Домиником
3738	1	Альберт Таккер
3739	1	Кузьминовым
3740	1	Блэром
3741	1	Коробово
3742	1	Кузьминов
3743	1	Ярослав Кузьминов
3744	1	Цветоведение
3745	1	Колористика
3746	1	Филипп Отто Рунге
3747	1	Иттен
3748	1	Мишеля
3749	1	Рудольф Адамс
3750	1	Юденича
3751	1	Саймона
3752	1	Милюковым
3753	1	Гейзе
3754	1	Юрий Соколов
3755	1	Револьд Михайлович Энтов
3756	1	Револьд Михайлович
3757	1	Шаститко
3758	1	Малева
3759	1	Гонтмахер
3760	1	Пердикка
3761	1	Антигон
3762	1	Селевк
3763	1	Лондонской
3764	1	Хосе Аранда
3765	1	Синтезаторы Моога
3766	1	Курцвейла Рэй Курцвейл
3767	1	Чоунинг
3768	1	Старобинского
3769	1	Алана Гуса
3770	1	Гуса
3771	1	Семен Семенович
3772	1	Джером Брунер
3773	1	Ричард Грегори
3774	1	Рэнд
3775	1	Гарри Поттер
3776	1	Николая Лосского
3777	1	Бабаева
3778	1	Доколониальная
3779	1	Кондорсе
3780	1	Лувр
3781	1	Олег Лекманов
3782	1	М. Г. Финн
3783	1	Мальтуса
3784	1	Википедия
3785	1	Дмитрия Куликова
3786	1	Зейна
3787	1	Мартин Шмидт
3788	1	Дмитрия Вибе
3789	1	Клайдом Томбо
3790	1	Робинса
3791	1	Джевонс
3792	1	Николай Федорович Добрынин
3793	1	Добрынин
3794	1	Эдвард Титченер
3795	1	Уолтера Левина
3796	1	Фридрих Вильгельм Бессель
3797	1	Сириус
3798	1	Лайман Пейдж
3799	1	Клод Лефор
3800	1	Майкла Грегера
3801	1	Саранин
3802	1	Виноградовым
3803	1	Отто Штерну
3804	1	Карл Фридрих
3805	1	Тринити-Колледжа
3806	1	Виллема
3807	1	Эддингтона
3808	1	Фрэнк Дайсон
3809	1	Принсипи
