	mentions	scholar
2244	1	Сарум
2245	1	Курочкин Юрий
2246	1	Данкан Хантер
2247	1	Дэвид Алан
2248	1	Джеймс Меллаарт
2249	1	Хеен
2250	1	Петтерсен
2251	1	Гайдукова
2252	1	Майкла Страно
2253	1	Нейроимплантант
2254	1	Маргарет Филлипс
2255	1	Мохиуддин
2256	1	Самнер
2257	1	Тим Лейтон
2258	1	Эндрю Мельтзоф
2259	1	Билл Баллард
2260	1	Баллард
2261	1	Грегори Ковчука
2262	1	Кеплеру
2263	1	Кристиан Лукхауп
2264	1	Гилберт Прайс
2265	1	Эжена Дюбуа
2266	1	Уэсселинг
2267	1	Спинозы
2268	1	Элисон Филд
2269	1	Юрия Олеши
2270	1	Джеймс Джадж
2271	1	Мальвилл
2272	1	Себастьян Альварадо
2273	1	Флиндерс Питри
2274	1	Лукин
2275	1	Баумана
2276	1	Майо Притт
2277	1	Зарина Шарафутдинова
2278	1	Мо
2279	1	По-Видимому
2280	1	Мэтью Голомбек
2281	1	Синьхуа Ву
2282	1	Дэвид Армитидж
2283	1	Питер Кэмпбелл
2284	1	Николас Штраубе
2285	1	Габриэле Финальди
2286	1	Хосе Луис Ортис
2287	1	Пабло
2288	1	Адамса
2289	1	Брюса
2290	1	Понарядов
2291	1	Джеймсом Кристи
2292	1	Брюс Робинсон
2293	1	Керх
2294	1	Арне Людвиг
2295	1	Крис Колкуитт
2296	1	Скажем Пауль Эренфест
2297	1	Дж. Р. Р.
2298	1	Алистер Эванс
2299	1	Эванс
2300	1	Джозеф Чолино
2301	1	Мартин Риддифорд
2302	1	Хэттона
2303	1	Фред Джонсон
2304	1	Майкл Льюис
2305	1	Криса
2306	1	Тони Фритом
2307	1	Джонсом
2308	1	Тревор Уиллис
2309	1	Голожаберник
2310	1	Кемпер
2311	1	Ятсена
2312	1	Мишель Махарбиз
2313	1	Оак Ридж
2314	1	Крюгер
2315	1	Вильгельм
2316	1	Алимпиев
2317	1	Смарт
2318	1	Роберт Стивенсон
2319	1	Кэтрин Уинстэнли
2320	1	Стирлинга
2321	1	Арцеллы
2322	1	Хейст
2323	1	Цзоу
2324	1	Мэтт Хейворд
2325	1	Хайке Шерф
2326	1	Шахина Сефати
2327	1	Брента
2328	1	Кэя
2329	1	Дуглас
2330	1	Луиса
2331	1	Изображени
2332	1	Ян Вейг
2333	1	Седрик Гобейль
2334	1	Тимоти Харрисон
2335	1	Джанет Келсо
2336	1	Любош Мотль
2337	1	Игоря Иванова
2338	1	Мигеля Николесиса
2339	1	Николесис
2340	1	Анастасия
2341	1	Джеймса Парра
2342	1	Мэри Войтек
2343	1	Саймона Калуша
2344	1	Казанцева
2345	1	Ричарда Дронсковски
2346	1	Томограф
2347	1	Карстенс
2348	1	Питер Хоснер
2349	1	Мэллис
2350	1	Хольгер Драсс
2351	1	Назарпур
2352	1	Дагган
2353	1	Френк
2354	1	Пойнар
2355	1	Френсисом Дональдом Дрейком
2356	1	Ульрика Бауэр
2357	1	Беттинелли
2358	1	Рэнди Шекман
2359	1	Филипа Вонга
2360	1	Дэвид Бертиоли
2361	1	Шликайзера
2362	1	Шликайзером
2363	1	Бюгге
2364	1	Сверрир
2365	1	Комплутенсе
2366	1	Тобиска
2367	1	Питер Нобл
2368	1	Питера Нобла
2369	1	Симона Йерс
2370	1	Мариом Карвахаль
2371	1	Аттард
2372	1	Эндрю Диллина
2373	1	Идена
2374	1	Рафаэллы Бьянуччи
2375	1	Джеймса Дайсона
2376	1	Йохананом Ахарони
2377	1	Ахарони
2378	1	Хананьяху
2379	1	Шира
2380	1	Шаньдун Цзяньчжу
2381	1	Цюрихской
2382	1	Сканнеборга Мерет Шифтер Багге
2383	1	Майкла Каханы
2384	1	Джилиан
2385	1	Джилл Стокбридж
2386	1	Каэтано Эредиа
2387	1	Дженис
2388	1	Симона Миноцци
2389	1	Гань
2390	1	Клифф Фролих
2391	1	Кристофера Биббса
2392	1	Стеббинг
2393	1	Мирослав Валан Олдрих Сихра
2394	1	Литерак
2395	1	Зигурд Беллер
2396	1	Фобоса
2397	1	Ачиле Раселиманана
2398	1	Шон Кроу
2399	1	Петр Алагерский
2400	1	Нурхаци
2401	1	Бонни Веббер
2402	1	Алессандро Москитти
2403	1	Николая Коперника
2404	1	Фабьена Кусто
2405	1	Николаса Карла
2406	1	Артур Дюре
2407	1	Эд Макслой
2408	1	Мартин Хениг
2409	1	Роджер Томлин
2410	1	Шампандар
2411	1	Джерри Сильвер
2412	1	Краснопольский
2413	1	Дэви Крокетта
2414	1	Артема Лунева Куксина
2415	1	Сергея Старикова
2416	1	Ходжсон
2417	1	Смирновым
2418	1	Шехтманом
2419	1	Фани Броткорн
2420	1	Юджина
2421	1	Юджина Паркера
2422	1	Питера Шульца
2423	1	Л. Махадеваном
2424	1	Уханя
2425	1	Тацуки Адания
2426	1	Ричардом Уолкером
2427	1	Одуеном Дольфюсом
2428	1	Стивен Ларсон
2429	1	Фаунтин
2430	1	Коулман Дарнелл
2431	1	Буянова
2432	1	Скрейпер
2433	1	Грегори Окин
2434	1	Окин
2435	1	Кларксона
2436	1	Файнштейна
2437	1	Карен Симпсон
2438	1	Шклярук
2439	1	Джудит Айзен
2440	1	Томас Маурер
2441	1	Ана Наварро
2442	1	Райерсона
2443	1	Бозе-Конденсация
2444	1	Волнами-Убийцами
2445	1	Жана Рибо
2446	1	Рибо
2447	1	Джерри Эйманом
2448	1	Антонио Парис
2449	1	Энтони Бирли
2450	1	Виндоланды Априлий
2451	1	Сангита Бхатия
2452	1	Авторевю
2453	1	Бейли
2454	1	Параналь
2455	1	Жорес Алферов
2456	1	Медведев
2457	1	Кисамит
2458	1	Хейльцук
2459	1	Ливио Даллоро
2460	1	Гая Абеля
2461	1	Мишелем Флери
2462	1	Джорджио Группиони
2463	1	Сильвано Винчети
2464	1	Алник
2465	1	Буркова
2466	1	Ватанабэ
2467	1	Игнатова
2468	1	Аюша Бхандари
2469	1	Михед
2470	1	Меган Хэд
2471	1	Ребекка Фокс
2472	1	Мэдисоне
2473	1	Зиви
2474	1	Аленом Зиви
2475	1	Алехандро Отеро
2476	1	Эмиль Крупандан
2477	1	Отеро
2478	1	Крупандан
2479	1	Иона Шуаньер
2480	1	Тоямы
2481	1	Дзикей
2482	1	Филиппа Карри
2483	1	Алана
2484	1	Моини
2485	1	Кристофером Роллманом
2486	1	Мартос
2487	1	Оссианизм
2488	1	Сэмюэл Джонсон
2489	1	Йозефа Добровского
2490	1	Толстой
2491	1	Андре Мазон
2492	1	Зимин
2493	1	Зимина
2494	1	Якобсона Олега Творогова Живова
2495	1	Карин
2496	1	Оберг
2497	1	Якову
2498	1	Коэн Гойртс
2499	1	Халитова
2500	1	Аманда Трауд
2501	1	Офером Яроном
2502	1	Дерек Фокс
2503	1	Офера Ярона
2504	1	Соломенцев
2505	1	Кармартена
2506	1	Расселлу
2507	1	Расселл
2508	1	Прайс
2509	1	Рассела
2510	1	Афродисийского
2511	1	Габриэла Гонзалес
2512	1	Кайе Рид
2513	1	Факулы
2514	1	Тимоти Инсолл
2515	1	Шейди
2516	1	Дэвид Уиллис
2517	1	Уиллис
2518	1	Эвбея Парион
2519	1	Парион
2520	1	Ататюрка
2521	1	Дэвид Эллиот
2522	1	Стефан Поропат
2523	1	Джорджа Суинберна
2524	1	Яншаосцы
2525	1	Дэвид Уолт
2526	1	Жаклин
2527	1	Моне Климта Гогена
2528	1	Сангита Бхатиа
2529	1	Бхатиа
2530	1	Дэвида Аттенборо
2531	1	Дэвид Сайветер
2532	1	Дюзель
2533	1	Астонского
2534	1	Сумецкий
2535	1	Роберт Боессенекер
2536	1	Эрих Фитцджеральд
2537	1	Ави Лоэб
2538	1	Ломброзо
2539	1	Джаббы Хатта
2540	1	Армбрустер
2541	1	Пьер Фошар
2542	1	Симпсона
2543	1	Рашида Башира
2544	1	Демианом Эвансом
2545	1	Валери Бераль
2546	1	Дэниелем Андерсоном
2547	1	Клод Шеннон
2548	1	Винсента
2549	1	Ламара
2550	1	Мишель Буссинеск
2551	1	Йорга Врахтрупа
2552	1	Ткачев
2553	1	Вега
2554	1	Герговой
2555	1	Долон
2556	1	Мартином Ньюэллом
2557	1	Стюарт Кук
2558	1	Белы Юлеса Кристофер Тайлер
2559	1	Тенерифе
2560	1	Патрик Мартин
2561	1	Археозоолог Осипинская
2562	1	Камелот
2563	1	Камула
2564	1	Филда
2565	1	Ватсона Баскервилей Ленфильм
2566	1	Корнельский
2567	1	Гэри Тейлора
2568	1	Тейлора
2569	1	Фауст
2570	1	Курдвановски
2571	1	Кочинский
2572	1	Пауль Шлезигер
2573	1	Давид Кляйнфелд
2574	1	Этны
2575	1	Фермилаб
2576	1	Райаном Флауэрсом
2577	1	Чэпменом
2578	1	Кунетацу Инокума
2579	1	Атлантике
2580	1	Ирвине
2581	1	Макгилл
2582	1	Полтавщине
2583	1	Подолии
2584	1	Хайди
2585	1	Ральфа Яуманна
2586	1	Абрахам Лоеб
2587	1	Лоеб
2588	1	Гринстед
2589	1	Шерри Тауэрс
2590	1	Каталонцы
2591	1	Уильям Маккиннон
2592	1	Маккиннона
2593	1	Дэвид Андерсон
2594	1	Аннет Томбо
2595	1	Джамшид Теграни
2596	1	Уолтер Синно Армстронг
2597	1	Лукиану Диба
2598	1	Консейсан
2599	1	Аальто
2600	1	Техкрим
2601	1	Док-Станция
2602	1	Лучано Марраффини
2603	1	Йон Макгинн
2604	1	Мередит
2605	1	Ричарда Фройнда
2606	1	Сара Таламо
2607	1	Зеновия Якобс
2608	1	Джеофом Макли
2609	1	Крисом Хорсли
2610	1	Гуанчжоу
2611	1	Ян Ван
2612	1	Вельде
2613	1	Паркером
2614	1	Рольф Хойер
2615	1	Метеум
2616	1	Грааль
2617	1	Флэтли
2618	1	Карлоса
2619	1	Роланду Берка
2620	1	Джеймсом Райтом
2621	1	Джакомо Беккари
2622	1	Гархинге
2623	1	Дейв Джонсон
2624	1	Штайнбринг
2625	1	Минди Питр
2626	1	Сколково
2627	1	Чарли Гарри Фрэнсис
2628	1	Хендерсон
2629	1	Дженнифер Лаверс
2630	1	Ирек Гильманов
2631	1	Субару
2632	1	Ополье
2633	1	Остин Дутенхоффер
2634	1	Барни
2635	1	Кван
2636	1	Райнера Хедриха
2637	1	Гофер
2638	1	Эриком Бетцигом
2639	1	Эрика Бетцига
2640	1	Энтони Дрейк
2641	1	Мэтью Соренсена
2642	1	Жюльен Луйс
2643	1	Жюльена Луйса
2644	1	Аэромобиль
2645	1	Нэнси
2646	1	Амстердамского
2647	1	Морманом
2648	1	Агнарссону
2649	1	Килдышева Шалаева
2650	1	Кага Кага
2651	1	Ричард Мэсси
2652	1	Куантико
2653	1	Джозеф Полчински Эндрю Стромингер
2654	1	Камран Вафа
2655	1	Жан Бургейн
2656	1	Элоном Маском
2657	1	Келлерман
2658	1	Хиллер
2659	1	Динеца
2660	1	Тэнь Фам
2661	1	Питер Гинзбург
2662	1	Бевис
2663	1	Эдвин Хаббл
2664	1	Саймон Гринхилл
2665	1	Гринхилл
2666	1	Ла
2667	1	Кентон Чамберс
2668	1	Крупянко
2669	1	Бьорн Карлссон
2670	1	Дэвида Беннета
2671	1	Винода Менона
2672	1	Малкольм Девис
2673	1	Дэвис
2674	1	Девис
2675	1	Сара Форчун
2676	1	Сьюзан Лингл
2677	1	Джеффри Либерман
2678	1	Либермана
2679	1	Тайроном Лавери
2680	1	Тайрона Лавери
2681	1	Уоллеса
2682	1	Бриан Метшер
2683	1	Кристофера
2684	1	Артура Облуского
2685	1	Эндрю Томкинс
2686	1	Стефана Шустера
2687	1	Ху
2688	1	Эд Хокинс
2689	1	Томаса Хеннинга
2690	1	Файзинге
2691	1	Гатенхольм
2692	1	Хедлисхейди
2693	1	Джеймс Патрик
2694	1	Пьер Кервелла
2695	1	Силуанов
2696	1	Татьяну Фалалееву
2697	1	Бузимов
2698	1	Номоев
2699	1	Шуркин
2700	1	Майка Шрепфера
2701	1	Рейчел Вейл
2702	1	Абхишек Сингх
2703	1	Манту
2704	1	Питер Бэнкс
2705	1	Тринити-Колледжа Дублина
2706	1	Брэдли
2707	1	Нибаккен
2708	1	Шарклеты
2709	1	Шифрование
2710	1	Спутник-Кандидат
2711	1	Дэвид Киппинг
2712	1	Гоэн Шарон
2713	1	Цюань Ян
2714	1	Везувия
2715	1	Даррен Перри
2716	1	Джорджа Хоца
2717	1	Хаквейл
2718	1	Юрий Курочкин
2719	1	Орегонского
2720	1	Инклюз
2721	1	Эрика
2722	1	Диодора
2723	1	Наоми
2724	1	Рябко
2725	1	Наталья Ацаркина
2726	1	Филиппу
2727	1	Исаака
2728	1	Натаниэля Домини
2729	1	Гаем Вудруфом
2730	1	Джованни Годиерны
2731	1	Гуха
2732	1	Чарльз Бомбардье
2733	1	Лаймана Спитцера
2734	1	Перлмуттера Шмидта
2735	1	Джозеф Бэнкс
2736	1	Хоскина
2737	1	Леона Ледермана
2738	1	Чебаркуля
2739	1	Вайса
2740	1	Эрнандеса
2741	1	Мирии
2742	1	Цзянь
2743	1	Флоридского
2744	1	Виноградовой
2745	1	Светланы
2746	1	Олсон Джордж Филипс Лукиан Смит
2747	1	Премила Сэмюэль
2748	1	Майкла Хехта
2749	1	Вермонт
2750	1	Робертс
2751	1	Климкина
2752	1	Рапата Вири
2753	1	Стюарта Хейза
2754	1	Эшвин Васавада
2755	1	Тифэн
2756	1	Лин Ван
2757	1	Циньцзы Сюй
2758	1	Гладуина
2759	1	Паоло Буонинконтри
2760	1	Плиний
2761	1	Мауро Феррари
2762	1	Селдена
2763	1	Санне Якобсен
2764	1	Ник Таунсенд
2765	1	Ричарда Райана
2766	1	Андреаса Каплана
2767	1	Софии Фернандес
2768	1	Дугласа Хэнэхена
2769	1	Кэтлин Кларк
2770	1	Сверкера Лундина
2771	1	Эллисон
2772	1	Каледонского
2773	1	Джейни Грин
2774	1	Радиоисточник
2775	1	Шуа Кисилевиц
2776	1	Синъи Яманаки
2777	1	Мобл Бенедикт
2778	1	Артуром Кримминсом
2779	1	Атлантикой
2780	1	Новоселова
2781	1	Вуллонгонга
2782	1	Роберта Миямото
2783	1	Гельмгольца
2784	1	Бельцони
2785	1	Майрс
2786	1	Л. А. Беляев
2787	1	Цзяньхай Сян
2788	1	Мэтт Леватич
2789	1	Джеффри Хэнгста
2790	1	Трой Хант
2791	1	Акимичи Такада
2792	1	Калтеха Макл Браун
2793	1	Батыгина
2794	1	Ричи Уолш
2795	1	Пикатинского
2796	1	Людовика Орландо
2797	1	Татьяну Кузнецову
2798	1	Ханс Проенен
2799	1	Проенен
2800	1	Сюзанне Мейдмент
2801	1	Кейвена Стэсссана
2802	1	Стессану
2803	1	Вулонгонга
2804	1	Жаком Коэном
2805	1	Джефф Либерман
2806	1	Генриха Карла Бругша
2807	1	Плейбой
2808	1	Гиннеса
2809	1	Вьен
2810	1	Натан Петерсон
2811	1	Натана Петерсона
2812	1	Финна Лиллелунда Аахмана
2813	1	Эдриан
2814	1	Помпониус
2815	1	Кэрол Армстронг
2816	1	Вивиани
2817	1	Кадармидин
2818	1	Манхэттене
2819	1	Стэнли Милгрэма
2820	1	Макаровой
2821	1	Дэвида Кристенсена
2822	1	Сергеева
2823	1	Карелы
2824	1	Бенестад
2825	1	Турид
2826	1	Мини-Субмарины
2827	1	Крис Хэдфилд
2828	1	Нгуен
2829	1	Такеси Кавано
2830	1	Мамуладзе
2831	1	Доминик Роше
2832	1	Саймоном
2833	1	Шматиков
2834	1	Джеймсом Максвеллом
2835	1	Анри
2836	1	Фридрих Артурович Цандер
2837	1	Эндрю Фэгга
2838	1	Мимивирусы
2839	1	Секвенирование
2840	1	Дэниэл Вагнер
2841	1	Азиза
2842	1	Атии
2843	1	Блумелла
2844	1	Карнеги
2845	1	Козаков
2846	1	Свен Калмринг
2847	1	Англичане
2848	1	Херардо Алдана
2849	1	Томаса Сатикны
2850	1	Андраде Роберт Мванга
2851	1	Ян Лоу
2852	1	Эрнст Штулингер
2853	1	Кристофер Хелджен
2854	1	Дарио
2855	1	Валенцано
2856	1	Зигфрид Янсон
2857	1	Роберта Бингема
2858	1	Психолингвисты
2859	1	Энгуса Дэвисона
2860	1	Тьерри Жамин
2861	1	Линдсей
2862	1	Гюнтер Вайбель
2863	1	Грегори Андерсона Дэвида Харрисона Дэниелса Мадлен
2864	1	Джереми Фарингера
2865	1	Хуан Карлос Сенар
2866	1	Джеффри Мэйсона
2867	1	Стивеном Ясински
2868	1	Дэвидом Москато
2869	1	Блейна Шуберта
2870	1	Эндрю Майерс
2871	1	Брохвен
2872	1	Аптамерами
2873	1	Миллером
2874	1	Бернхарда
2875	1	Грэма Кука
2876	1	Крюйер
2877	1	Герман Рихтер
2878	1	Спирин
2879	1	Шол Ким
2880	1	Ральф Кайзер
2881	1	Алан Роджерс
2882	1	Лоуренса
2883	1	Дженнифер Дудной
2884	1	Барзотти
2885	1	Моше Варди
2886	1	Стефано
2887	1	Роберта Скотта
2888	1	Эдвард Уилсон
2889	1	Дейвисе
2890	1	Зеу
2891	1	Эдуаром Рошем
2892	1	Терри Харфорд
2893	1	Звездин
2894	1	А. М. Прохорова
2895	1	Роберто Миньяни
2896	1	Миньяни
2897	1	Вернера Гейзенберга
2898	1	Ганса Генриха Эйлера
2899	1	Роберто
2900	1	Туролла
2901	1	Михаэль Рао
2902	1	Карл Райнхардт
2903	1	Джозефа Гребовски
2904	1	Уильямом Баклендом
2905	1	Ляонин
2906	1	Фенберга
2907	1	Гордон Олпорт
2908	1	Каталаном
2909	1	Эрих Клар
2910	1	Баутик Йоши
2911	1	Акула-Ниндзя
2912	1	Бенчли
2913	1	Артур Каплан
2914	1	Эдуард Трухан
2915	1	Робином Данбаром
2916	1	Солар
2917	1	Мальгаши
2918	1	Бовин
2919	1	Кэролайн Чабу
2920	1	Эшвелл
2921	1	Скипси
2922	1	Монти
2923	1	Подложка
2924	1	Витторио Себастиано
2925	1	Трэвиса Дженнифер Нагасима
2926	1	Скайлар Сильвестр
2927	1	Регенсбурга
2928	1	Электроэнцефалограммы
2929	1	Биткоин
2930	1	Дзета
2931	1	Архимеде
2932	1	Ярковского
2933	1	Франческо Бароччи
2934	1	Питер Аларик
2935	1	Аларик
2936	1	Незатухающими
2937	1	Эте
2938	1	Чарльз Болден
2939	1	Канталуэт
2940	1	Маккуори Малькольм Чот
2941	1	Гарднер
2942	1	Сифиане
2943	1	Бакиота
2944	1	Виноградова
2945	1	Бреннер
2946	1	Экзомарса
2947	1	Мышей
2948	1	М. Л. Гаспаров
2949	1	А. Н. Веселовский
2950	1	Тынянов
2951	1	Грегорио Каррера
2952	1	Прокны
2953	1	Октавии
2954	1	Антацита
2955	1	Петером Саволайненом
2956	1	Денверского
2957	1	Кен Паундз
2958	1	Сводеша
2959	1	Юрий Штыров
2960	1	Билл Глэри
2961	1	Джерри Спенглер
2962	1	Спенглер
2963	1	Миланского
2964	1	Давид Гарсия
2965	1	Дойла
2966	1	Питер Райт
2967	1	Гриффин Мюррей
2968	1	Мюррей
2969	1	Кристи Мюррей
2970	1	Мэл Броссар
2971	1	Сюзанн Мут
2972	1	Карффа
2973	1	Биленко
2974	1	Майкл Ривз
2975	1	Дэн Уоллер
2976	1	Уоллера
2977	1	Стюарт Лихт
2978	1	Стюарта Лихта
2979	1	Паулем Крутценом
2980	1	Келлог
2981	1	Келлога
2982	1	Пьенсон
2983	1	Николаса Пьенсона
2984	1	Райнхарта
2985	1	Брукс
2986	1	Ник Герритсен
2987	1	Сэм
2988	1	Джоанна Николс
2989	1	Кристиан Бенц
2990	1	Артуром Уэйгаллом
2991	1	Масаки Камакура
2992	1	Похоже
2993	1	Джорджа Рэйчел Джейкобс
2994	1	Стэйси Тикот
2995	1	Анилом Джайном
2996	1	Сергей Залесов
2997	1	Кенджи Суцуго
2998	1	Келли Харрис
2999	1	Мемристор
3000	1	Бернардом Гренфеллом
3001	1	Артуром Хантом
3002	1	Эдвина Эббота Флатландия
3003	1	Спирс
3004	1	Айзек Азимов
3005	1	Бланд
3006	1	Леннарт Линдегрен
3007	1	Катрин Вестнер
3008	1	Джошуа Саймоном
3009	1	Дэйвисон
3010	1	Гордей
3011	1	Занле
3012	1	Трент
3013	1	Майлс Ньюстоун
3014	1	Ньюстоун
3015	1	Дюрхема
3016	1	Франклин Фелбер
3017	1	Аарон Т.
3018	1	Меррер Марр
3019	1	Фанни Шеналь
3020	1	Бруно Болестен
3021	1	Сильвия Белло
3022	1	Белло
3023	1	Моник Робрук
3024	1	Транзас
3025	1	Флориды Кристина Киллгроув
3026	1	Роберт Тайкот
3027	1	Брокгауза
3028	1	Ефрона
3029	1	Эллен Уорнер
3030	1	Тарасенко
3031	1	Малин
3032	1	Аммиана Марцеллина
3033	1	Сэнди Петерсоном
3034	1	Гилл Пратт
3035	1	Брайан Кеннеди
3036	1	Боулдере Кеннет Райт
3037	1	Геренчера
3038	1	Скринсейвер Кристина Верде Родарте
3039	1	Соумитро Банерджи
3040	1	Люси
3041	1	Анджали Джейн
3042	1	Матиаса Мейера
3043	1	Блохина
3044	1	Сильвия Зейн
3045	1	Фишер
3046	1	Македонии
3047	1	Вольфганг Хаак
3048	1	Вольфганга Хаака
3049	1	Ибрагим Четин
3050	1	Джордж Франдсен
3051	1	Мэри Флэнэгэн
3052	1	Уильяма Райса
3053	1	Алекс
3054	1	Немироский
3055	1	Эрландсона
3056	1	Яндексе
3057	1	Самуэль Ганеман
3058	1	Элла Гликсон
3059	1	Тарангире Омо
3060	1	Фердинанду
3061	1	Питер Хиггс
3062	1	Франсуа Энглер
3063	1	Чино Ким
3064	1	Дэвид Шпигель
3065	1	Мэкон Сооснователь Сергей Брин
3066	1	Сакс
3067	1	Во-Первых
3068	1	Кремен
3069	1	Дэвид Адельфина Бонно
3070	1	Рэймена
3071	1	Манфредом Битаком
3072	1	Эсмеральды
3073	1	Мануэл
3074	1	Давосе
3075	1	Эллиот
3076	1	Скотт Шеппард
3077	1	Седну
3078	1	Шеппарда
3079	1	Райан Шеннон
3080	1	Пиазетски
3081	1	Кристофер Таттл
3082	1	Дженнера
3083	1	Николай Буднев
3084	1	Томаса Оксли
3085	1	Ноэлем Райсом
3086	1	Горацио
3087	1	Уэттерера
3088	1	Людвига Максимилиана
3089	1	Рита Фьор
3090	1	Харуко Обакату
3091	1	Сасаи
3092	1	Киотского
3093	1	Сакаи
3094	1	Филипп Кемпбелл
3095	1	Рори
3096	1	Аронсон
3097	1	Фармбот
3098	1	Лойола Мэримаунт
3099	1	Гонконгского
3100	1	Бин Теан
3101	1	Гонзо
3102	1	Ричарда Эвершеда
3103	1	Хельфенштейн
3104	1	Бишопа
3105	1	Бишоп
3106	1	Аби Мендельсон
3107	1	Хачатурова
3108	1	Оливье Ламбера
3109	1	Сара Зер
3110	1	Смита
3111	1	Дэвида Томаса Смита
3112	1	Кусимба
3113	1	Робертом Генрих
3114	1	Зубайр
3115	1	Томского
3116	1	Джейми Хензи
3117	1	Велкина Джонсона
3118	1	Дэвид Энард
3119	1	Йохана Рунера
3120	1	Олаф
3121	1	Абигайль Грэм
3122	1	Гая
3123	1	Уилкинсона
3124	1	Микулек
3125	1	Кристофер Кларк
3126	1	Расмус Нильсен
3127	1	Саймон Льюис
3128	1	Джеймса Нифтонга
3129	1	Вук Чой
3130	1	Чжухае
3131	1	Аарон Коулмен
3132	1	Шейн
3133	1	Терагерцовым
3134	1	Эдриана Уайта
3135	1	Эмми
3136	1	Кисспептин
3137	1	Шостак
3138	1	Богдана
3139	1	Йоахим Брессель
3140	1	Жером Констан
3141	1	Колумб
3142	1	Дэвид Хьюбел
3143	1	Торстен Визель
3144	1	Грейм Фэйрчайлд
3145	1	Мельников
3146	1	Цайхуа Сюн
3147	1	Хубэй
3148	1	Хавьеру
3149	1	Розалинда Арден
3150	1	Чарльза Дарвина
3151	1	Мартенс
3152	1	Мишель Шапюиза
3153	1	Захи Хавасса
3154	1	Тьюринга
3155	1	Джо Белфиор
3156	1	Ханса Виллема Сноэка
3157	1	Масаки Томонага
3158	1	Новоселовым
3159	1	Ростех
3160	1	Дрекселя
3161	1	Керта Кука
3162	1	Игоря Чирикова
3163	1	Игорь Чириков
3164	1	Райнером Хедрихом
3165	1	Расмуссен
3166	1	Реймонд Колелло
3167	1	Павла Сорокина
3168	1	Ирвинг Ротмен
3169	1	Ротмен
3170	1	Гулливер
3171	1	Свифт
3172	1	Вудфин
3173	1	Тимминса
3174	1	Росгидромет
3175	1	Кодированием
3176	1	Ян Лайон
3177	1	Джаспер Киркби
3178	1	Изначально Илон Маск
3179	1	Тренто
3180	1	Миннесоты Карл Флинк
3181	1	Алекса
3182	1	Нэнси Шерих
3183	1	Николас Вегнер
3184	1	Опах
3185	1	Мэсси
3186	1	Макарова
3187	1	Эллен Мартинсен
3188	1	Чарльз Спенс
3189	1	Кампалы
3190	1	Иштван Декани
3191	1	Белоногов
3192	1	Шайлендра Суман
3193	1	Миура-Ори
3194	1	Фрэн Харацкевич
3195	1	Протитом
3196	1	Сколтехе
3197	1	Мэтью Шнепса
3198	1	Смоленской
3199	1	Дрейер
3200	1	Николай Дуров
3201	1	Лопатин
3202	1	Хосоды
3203	1	Ропер
3204	1	Сергей Леонов
3205	1	Марусич Сергей Леонов
3206	1	Брианна Путман
3207	1	Линдблад
3208	1	Вильд
3209	1	Тортилью
3210	1	Рудольф Арнхейм
3211	1	Альфред Уоллес
3212	1	Абрахама Вальда
3213	1	Мадхава
3214	1	Варден
3215	1	Джим Кенаги
3216	1	Вагнера
3217	1	Шипмана
3218	1	Канадцы
3219	1	Ричард Пайл
3220	1	Эрик Томсон
3221	1	Томсон
3222	1	Леннона
3223	1	Лионель Барнетт
3224	1	Николас Хопкинс
3225	1	Константинова Сергей
3226	1	Амазонии
3227	1	Маречала Чандидо Рондона
3228	1	Стивена Палмера
3229	1	Араухо
3230	1	Кивы
3231	1	Такеси Имамура
3232	1	Кенжи Омори
3233	1	Габриэль
3234	1	Цинхуа
3235	1	Гамма-Всплески
3236	1	Светлана Рыжакова
3237	1	Грэм Слейтер
3238	1	Пиенсон
3239	1	Рональда Руэла Толкиена
3240	1	Эдит Толкиен
3241	1	Кристофер Толкиен
3242	1	Микротрубочки
3243	1	Мишеля Гондри
3244	1	Данкли
3245	1	Элефтериа Палкопулу
3246	1	Дэвид Рейх
3247	1	Суматра
3248	1	Тапанули
3249	1	Эрик Мейард
3250	1	Сильвио Белло
3251	1	Вайбхава
3252	1	Микенцы
3253	1	Тима
3254	1	Говард
3255	1	Хосе Мануэль Галан
3256	1	Кэтрин Берри
3257	1	Исраэль
3258	1	Дэна Баруха
3259	1	Мэтью Форстером Хиддлом
3260	1	Файтфул
3261	1	Пьер Мешен
3262	1	Монтгомери Слаткин
3263	1	Даниэль Перлман
3264	1	Грег Видберг
3265	1	Франсиско
3266	1	Скотта Персонса
3267	1	Матвеенко Кардашев
3268	1	Шоломицкий
3269	1	Ковалева
3270	1	Шакурой
3271	1	Сюняевым
3272	1	Рашид Сюняев
3273	1	Николай Шакура
3274	1	Мирослава Барта
3275	1	Джек
3276	1	Драгутином
3277	1	Даворка Радовчич
3278	1	Филолог-Классик Файер
3279	1	Дарла Зеленицки
3280	1	Мартин Белландер
3281	1	Виджая Пандурангана
3282	1	Кристофер Уиллс Кларк
3283	1	Светлана Святко
3284	1	Жан Линьяр
3285	1	Филипп Коупстейк
3286	1	Рета Аллена
3287	1	Аллен
3288	1	Мьельнира
3289	1	Эрин
3290	1	Берли
3291	1	Парага Вайшампайана
3292	1	Макото Фудзиты
3293	1	Лазарев
3294	1	Артиго
3295	1	Кактовике
3296	1	Памплона
3297	1	Магнетометры Кассини
3298	1	Остап Лазурко
3299	1	Ки Хироси
3300	1	Филаменты
