,link,source,date,title,subtitle,author,rubrics,tags
0,polit.ru//news/2016/02/02/ps_schoeningen/,http://polit.ru/rubric/proscience/,02 февраля 2016,Гейдельбергские люди делали орудия из кости саблезубого тигра,,,,_археология_история_палеолит_эволюция человека
0,polit.ru//news/2016/02/03/ps_apobec/,http://polit.ru/rubric/proscience/,03 февраля 2016,Приводящие к раку мутации возникают во время репликации ДНК,,,,_биология _генетика_днк
0,polit.ru//news/2016/02/03/ps_boat/,http://polit.ru/rubric/proscience/,03 февраля 2016,В Египте обнаружили погребальную лодку возрастом 4500 лет,,,,_археология_древний египет_история
0,polit.ru//news/2016/02/03/ps_drone/,http://polit.ru/rubric/proscience/,03 февраля 2016,В Нидерландах орлов учат охотиться на беспилотники,,,,_беспилотник_птицы_технологии
0,polit.ru//news/2016/02/03/ps_san/,http://polit.ru/rubric/proscience/,03 февраля 2016,Из личинок жуков жители Намибии получают яд для стрел,,,,_насекомые_этнография_южная африка
0,polit.ru//news/2016/02/04/ps_hawking/,http://polit.ru/rubric/proscience/,04 февраля 2016,Черные дыры должны стать источниками энергии,,,,_астрофизика_квантовая физика_черные дыры
0,polit.ru//news/2016/02/04/ps_michelangelo/,http://polit.ru/rubric/proscience/,04 февраля 2016,Диагноз Микеланджело поставили по портретам,,,,_история искусства_медицина
0,polit.ru//news/2016/02/04/ps_time/,http://polit.ru/rubric/proscience/,04 февраля 2016,Ученые предложили изменить минимальную единицу времени,,,,_физика
0,polit.ru//news/2016/02/04/ps_vibration/,http://polit.ru/rubric/proscience/,04 февраля 2016,Редкая «аллергия на вибрацию» обусловлена генетически,,,,_биология _генетика_медицина
0,polit.ru//news/2016/02/05/ps_bull_sharks/,http://polit.ru/rubric/proscience/,05 февраля 2016,Радиомаяки раскрыли секреты тупорылых акул,,,,_австралия_биология _океанология_тихий океан
0,polit.ru//news/2016/02/05/ps_cimex/,http://polit.ru/rubric/proscience/,05 февраля 2016,Прочитан геном постельного клопа,,,,_биология _генетика_насекомые
0,polit.ru//news/2016/02/05/ps_vuvuzela/,http://polit.ru/rubric/proscience/,05 февраля 2016,У родственника антилопы гну имелась инфразвуковая вувузела,,,,_биология _восточная африка_палеонтология_этология
0,polit.ru//news/2016/02/08/ps_icebergs/,http://polit.ru/rubric/proscience/,08 февраля 2016,На Плутоне замечены айсберги,,,,_new horizons_космос_планетология_плутон
0,polit.ru//news/2016/02/08/ps_malaria/,http://polit.ru/rubric/proscience/,08 февраля 2016,В организме североамериканских оленей обнаружен возбудитель малярии,,,,_биология _паразиты
0,polit.ru//news/2016/02/08/ps_talk/,http://polit.ru/rubric/proscience/,08 февраля 2016,Быстрее всего американцы говорят в Орегоне,,,,_компьютерная лингвистика_лингвистика_сша
0,polit.ru//news/2016/02/08/ps_winners/,http://polit.ru/rubric/proscience/,08 февраля 2016,Победители начинают вести себя нечестно после выигрыша,,,,_психология
0,polit.ru//news/2016/02/09/ps_ants/,http://polit.ru/rubric/proscience/,09 февраля 2016,Муравьи разных видов отличают матку при помощи разных веществ,,,,_биология _насекомые_этология
0,polit.ru//news/2016/02/09/ps_confess/,http://polit.ru/rubric/proscience/,09 февраля 2016,Лишенные сна люди легко признаются в несовершенных преступлениях,,,,_психология_психофизиология
0,polit.ru//news/2016/02/09/ps_little_ice_age/,http://polit.ru/rubric/proscience/,09 февраля 2016,В VI – VII веках северное полушарие пережило малый ледниковый период,,,,"_климат земли, атмосферные явления_климатология_эпидемии"
0,polit.ru//news/2016/02/09/ps_meteorite/,http://polit.ru/rubric/proscience/,09 февраля 2016,В гибели человека обвинили метеорит,,,,_метеориты
0,polit.ru//news/2016/02/10/ps_badger/,http://polit.ru/rubric/proscience/,10 февраля 2016,В Англии барсук раскопал захоронение бронзового века,,,,_археология_великобритания
0,polit.ru//news/2016/02/10/ps_cyanobacteria/,http://polit.ru/rubric/proscience/,10 февраля 2016,Клетки цианобактерий оказались «маленькими глазами»,,,,_бактерии_биология _зрение
0,polit.ru//news/2016/02/10/ps_hibernation/,http://polit.ru/rubric/proscience/,10 февраля 2016,Бактерии помогают бурым медведям подготовиться к спячке,,,,_бактерии_биология _млекопитающие
0,polit.ru//news/2016/02/10/ps_jaguar/,http://polit.ru/rubric/proscience/,10 февраля 2016,Единственный в США дикий ягуар впервые был снят на видео,,,,_биология _биоразнообразие_сша
0,polit.ru//news/2016/02/11/ps_bionic_spine/,http://polit.ru/rubric/proscience/,11 февраля 2016,Бионический позвоночник поставит парализованных на ноги,,,,_биология _медицина
0,polit.ru//news/2016/02/11/ps_horses/,http://polit.ru/rubric/proscience/,11 февраля 2016,Лошади узнают эмоции по выражению лица человека,,,,_биология _этология
0,polit.ru//news/2016/02/11/ps_marble/,http://polit.ru/rubric/proscience/,11 февраля 2016,Мрамор для роскошных вилл римлян доставляли издалека,,,,_археология_геология_италия_материаловедение_рим
0,polit.ru//news/2016/02/11/ps_zika_open/,http://polit.ru/rubric/proscience/,11 февраля 2016,Исследования вируса Зика будут в свободном доступе,,,,_вирусы_медицина
0,polit.ru//news/2016/02/12/ps_7t/,http://polit.ru/rubric/proscience/,12 февраля 2016,В Германии 7Т-томограф использовали для исследований сердца,,,,_медицина
0,polit.ru//news/2016/02/12/ps_colchester/,http://polit.ru/rubric/proscience/,12 февраля 2016,Остатки сооружения римской эпохи найдены в Колчестере,,,,_античность_археология_великобритания
0,polit.ru//news/2016/02/12/ps_malware/,http://polit.ru/rubric/proscience/,12 февраля 2016,Древние компьютерные вирусы поместили в музей,,,,_компьютерные технологии
0,polit.ru//news/2016/02/15/ps_art_forgers/,http://polit.ru/rubric/proscience/,15 февраля 2016,Кошачья шерсть помогла разоблачить подделку картин,,,,_история искусства_криминалистика 
0,polit.ru//news/2016/02/15/ps_cog/,http://polit.ru/rubric/proscience/,15 февраля 2016,В Нидерландах нашли средневековый торговый корабль,,,,_археология_нидерланды
0,polit.ru//news/2016/02/15/ps_gastornis/,http://polit.ru/rubric/proscience/,15 февраля 2016,Гигантская птица гасторнис обитала в Арктике,,,,_канада_палеонтология_птицы
0,polit.ru//news/2016/02/15/ps_seasons/,http://polit.ru/rubric/proscience/,15 февраля 2016,Интеллект зависит от времени года,,,,_биология _интеллект_мозг_нейробиология_память
0,polit.ru//news/2016/02/16/ps_left_right/,http://polit.ru/rubric/proscience/,16 февраля 2016,Различие между правшами и левшами влияет на итоги выборов,,,,_психофизиология
0,polit.ru//news/2016/02/16/ps_lights/,http://polit.ru/rubric/proscience/,16 февраля 2016,Упорнее всех на свет стремятся клопы и уховертки,,,,_насекомые
0,polit.ru//news/2016/02/16/ps_plant_amber/,http://polit.ru/rubric/proscience/,16 февраля 2016,Древний цветок обнаружен в доминиканском янтаре,,,,_биология _палеонтология_растения
0,polit.ru//news/2016/02/16/ps_robot/,http://polit.ru/rubric/proscience/,16 февраля 2016,Роботы могут украсть ваше рабочее место,,,,_безработица_робототехника
0,polit.ru//news/2016/02/17/ps_lyme/,http://polit.ru/rubric/proscience/,17 февраля 2016,Обнаружен новый возбудитель болезни Лайма,,,,_бактерии_биология _медицина
0,polit.ru//news/2016/02/17/ps_magnetic_field/,http://polit.ru/rubric/proscience/,17 февраля 2016,Древние обитатели Земли вымерли из-за разворота магнитного поля,,,,_биология _палеонтология_прошлое земли_эволюция 
0,polit.ru//news/2016/02/17/ps_super_earth/,http://polit.ru/rubric/proscience/,17 февраля 2016,Впервые определен состав атмосферы экзопланеты,,,,_астрономия_космос_планетология
0,polit.ru//news/2016/02/17/ps_who/,http://polit.ru/rubric/proscience/,17 февраля 2016,ВОЗ поддержит применение генетически модифицированных комаров,,,,_биология _вирусы_всемирная организация здравоохранения_генетика_насекомые
0,polit.ru//news/2016/02/18/ps_eterna/,http://polit.ru/rubric/proscience/,18 февраля 2016,Авторами научной публикации стали 218 тысяч участников онлайн-игры,,,,_биология _наука
0,polit.ru//news/2016/02/18/ps_hitomi/,http://polit.ru/rubric/proscience/,18 февраля 2016,Японцы запустили в космос рентгеновский телескоп,,,,_астрономия_космос_япония
0,polit.ru//news/2016/02/18/ps_neanderthal/,http://polit.ru/rubric/proscience/,18 февраля 2016,Современные люди скрещивались с неандертальцами уже 100 тысяч лет назад,,,,_биология _генетика_неандертальцы_эволюция человека
0,polit.ru//news/2016/02/19/ps_fungi/,http://polit.ru/rubric/proscience/,19 февраля 2016,Грибные токсины угрожают детям Африки,,,,_грибы_медицина
0,polit.ru//news/2016/02/19/ps_memory/,http://polit.ru/rubric/proscience/,19 февраля 2016,Созданы «кристаллы памяти Супермена»,,,,_компьютерные технологии_лазер_память_физика
0,polit.ru//news/2016/02/19/ps_meteorite/,http://polit.ru/rubric/proscience/,19 февраля 2016,Объяснен дефицит железных метеоритов в Антарктиде,,,,_антарктида_метеориты
0,polit.ru//news/2016/02/20/ps_burial/,http://polit.ru/rubric/proscience/,20 февраля 2016,Вертикальное захоронение возрастом 7000 лет обнаружено в Германии,,,,_археология_германия
0,polit.ru//news/2016/02/20/ps_charon/,http://polit.ru/rubric/proscience/,20 февраля 2016,Поверхность Харона изломана застывшим океаном,,,,_планетология_плутон_спутники
0,polit.ru//news/2016/02/20/ps_limacina/,http://polit.ru/rubric/proscience/,20 февраля 2016,Морская улитка летает под водой,,,,_биология _моллюски
0,polit.ru//news/2016/02/20/ps_wheel/,http://polit.ru/rubric/proscience/,20 февраля 2016,Английские археологи нашли колесо возрастом почти три тысячи лет,,,,_археология_великобритания
0,polit.ru//news/2016/02/24/ps_panama/,http://polit.ru/rubric/proscience/,24 февраля 2016,Испанское завоевание отразилось в геноме жителей Панамы,,,,_генетика_история_панама
0,polit.ru//news/2016/02/24/ps_pottery/,http://polit.ru/rubric/proscience/,24 февраля 2016,Следы тараканов найдены в древней японской керамике,,,,_археология_история_насекомые_сельское хозяйство_япония
0,polit.ru//news/2016/02/24/ps_viruses/,http://polit.ru/rubric/proscience/,24 февраля 2016,Генетически модифицированные вирусы предотвратят развитие болезней,,,,_биология _вирусы_генетика_эбола
0,polit.ru//news/2016/02/25/ps_arachis/,http://polit.ru/rubric/proscience/,25 февраля 2016,В Боливии найден предок культурного арахиса,,,,_биология _боливия_генетика_растения
0,polit.ru//news/2016/02/25/ps_molar/,http://polit.ru/rubric/proscience/,25 февраля 2016,Обнаружены законы эволюции коренных зубов,,,,_биология _физическая антропология_эволюция человека
0,polit.ru//news/2016/02/25/ps_robot/,http://polit.ru/rubric/proscience/,25 февраля 2016,Компания Boston Dynamics продемонстрировала нового человекоподобного робота,,,,_робототехника
0,polit.ru//news/2016/02/26/ps_leaves/,http://polit.ru/rubric/proscience/,26 февраля 2016,Молодые листья фотосинтезируют эффективнее,,,,_биология _растения
0,polit.ru//news/2016/02/26/ps_nanomats/,http://polit.ru/rubric/proscience/,26 февраля 2016,Новый материал станет идеальным фильтром,,,,_материаловедение_нанотехнологии_физика
0,polit.ru//news/2016/02/26/ps_robot_for_pets/,http://polit.ru/rubric/proscience/,26 февраля 2016,Появился робот для развлечения домашних животных,,,,_робототехника
0,polit.ru//news/2016/02/29/ps_cyberforest/,http://polit.ru/rubric/proscience/,29 февраля 2016,Ученый создал точную компьютерную модель леса,,,,_компьютерные технологии_экология
0,polit.ru//news/2016/02/29/ps_encephalitis/,http://polit.ru/rubric/proscience/,29 февраля 2016,Выявлен новый путь передачи японского энцефалита,,,,_биология _вирусы_домашние животные_медицина
0,polit.ru//news/2016/02/29/ps_howler_monkeys/,http://polit.ru/rubric/proscience/,29 февраля 2016,Обезьяны-ревуны умирают от неизвестной болезни,,,,_биология _никарагуа_обезьяны
0,polit.ru//news/2016/02/29/ps_iceproof/,http://polit.ru/rubric/proscience/,29 февраля 2016,Особенности микроструктуры перьев защищают пингвинов от обледенения,,,,_биология _бионика_материаловедение_нанотехнологии_птицы
0,polit.ru//news/2016/03/01/ps_chimps/,http://polit.ru/rubric/proscience/,01 марта 2016,Шимпанзе по неясным причинам кидают камни в деревья,,,,_биология _западная африка_обезьяны_этология
0,polit.ru//news/2016/03/01/ps_fire/,http://polit.ru/rubric/proscience/,01 марта 2016,Неандертальцы самостоятельно добывали огонь,,,,_история_неандертальцы_химия
0,polit.ru//news/2016/03/01/ps_lizard/,http://polit.ru/rubric/proscience/,01 марта 2016,«Младенческие ладони» каменного века оказались лапками ящериц,,,,_археология_история_физическая антропология
0,polit.ru//news/2016/03/01/ps_virtual_reality/,http://polit.ru/rubric/proscience/,01 марта 2016,Виртуальная реальность станет лекарством от наркозависимости,,,,_компьютерные технологии_наркотики
0,polit.ru//news/2016/03/02/ps_frogs/,http://polit.ru/rubric/proscience/,02 марта 2016,Грибковая болезнь повышает привлекательность лягушек-самцов,,,,_биология _южная корея
0,polit.ru//news/2016/03/02/ps_kolponomos/,http://polit.ru/rubric/proscience/,02 марта 2016,Древнее млекопитающее использовало свои челюсти необычным образом,,,,_биология _компьютерные технологии_палеонтология
0,polit.ru//news/2016/03/02/ps_nervous_system/,http://polit.ru/rubric/proscience/,02 марта 2016,Ученые увидели нервную систему возрастом 520 миллионов лет,,,,_биология _палеонтология_эволюция 
0,polit.ru//news/2016/03/03/ps_alligator/,http://polit.ru/rubric/proscience/,03 марта 2016,Цапли и аллигаторы выгодно соседствуют друг с другом,,,,_биология _птицы_рептилии_экология_этология
0,polit.ru//news/2016/03/03/ps_dragonfly/,http://polit.ru/rubric/proscience/,03 марта 2016,Небольшая стрекоза ставит рекорд дальности,,,,_биология _генетика_насекомые
0,polit.ru//news/2016/03/03/ps_sleep/,http://polit.ru/rubric/proscience/,03 марта 2016,Структура гиппокампа определяет устойчивость человека к недосыпу,,,,_биология _мозг_нейробиология_память
0,polit.ru//news/2016/03/03/ps_station/,http://polit.ru/rubric/proscience/,03 марта 2016,Бразилия приступает к строительству антарктической станции,,,,_антарктида_бразилия
0,polit.ru//news/2016/03/04/ps_erv/,http://polit.ru/rubric/proscience/,04 марта 2016,Древние вирусы в наших генах защищают нас от инфекции,,,,_биология _вирусы_генетика_иммунология
0,polit.ru//news/2016/03/04/ps_haihun/,http://polit.ru/rubric/proscience/,04 марта 2016,Найдена могила правившего всего месяц императора,,,,_археология_история_китай
0,polit.ru//news/2016/03/04/ps_waterlily_leaf_beerle/,http://polit.ru/rubric/proscience/,04 марта 2016,Козявка кувшинковая изобрела водные лыжи,,,,_биология _насекомые
0,polit.ru//news/2016/03/09/ps_alphago1/,http://polit.ru/rubric/proscience/,09 марта 2016,AlphaGo выиграла первую партию у Ли Седоля,,,,_google_искусственный интеллект_компьютерные технологии
0,polit.ru//news/2016/03/09/ps_england/,http://polit.ru/rubric/proscience/,09 марта 2016,В Англии найдено поселение VIII века,,,,_археология_великобритания_история
0,polit.ru//news/2016/03/09/ps_hair/,http://polit.ru/rubric/proscience/,09 марта 2016,Криминалисты возлагают новые надежды на состав волос,,,,_криминалистика _химия
0,polit.ru//news/2016/03/09/ps_ichthyosaurs/,http://polit.ru/rubric/proscience/,09 марта 2016,Ихтиозавры вымирали в два этапа,,,,_биология _палеонтология_рептилии_эволюция 
0,polit.ru//news/2016/03/09/ps_tick_haem/,http://polit.ru/rubric/proscience/,09 марта 2016,Чужеродный гемоглобин необходим клещам-паразитам для размножения,,,,_биология _эволюция 
0,polit.ru//news/2016/03/10/ps_alphago2/,http://polit.ru/rubric/proscience/,10 марта 2016,Ли Седоль проиграл вторую партию в матче AlphaGo,,,,_google_искусственный интеллект_компьютерные технологии
0,polit.ru//news/2016/03/10/ps_butterfly/,http://polit.ru/rubric/proscience/,10 марта 2016,У бабочки обнаружено удивительно развитое цветовое зрение,,,,_биология _зрение_насекомые
0,polit.ru//news/2016/03/10/ps_iras/,http://polit.ru/rubric/proscience/,10 марта 2016,Старые звезды способны обзавестись новым поколением планет,,,,_астрономия_космос
0,polit.ru//news/2016/03/10/ps_lying/,http://polit.ru/rubric/proscience/,10 марта 2016,В коррумпированных странах люди чаще врут,,,,_психология_социология
0,polit.ru//news/2016/03/10/ps_pine/,http://polit.ru/rubric/proscience/,10 марта 2016,Найден самый древний кусок окаменевшей сосны,,,,_палеонтология_растения_эволюция 
0,polit.ru//news/2016/03/11/ps_deer/,http://polit.ru/rubric/proscience/,11 марта 2016,Древние жители Жемчужных островов уничтожили карликового оленя,,,,_археология_биология _палеонтология_панама
0,polit.ru//news/2016/03/11/ps_mudhmar/,http://polit.ru/rubric/proscience/,11 марта 2016,Древнее ритуальное оружие найдено на территории Омана,,,,_археология_история
0,polit.ru//news/2016/03/11/ps_radar/,http://polit.ru/rubric/proscience/,11 марта 2016,«Метакожа» послужит мантией-невидимкой,,,,_материаловедение_технологии
0,polit.ru//news/2016/03/12/ps_alphago3/,http://polit.ru/rubric/proscience/,12 марта 2016,Искусственный интеллект выиграл третью партию матча,,,,_искусственный интеллект
0,polit.ru//news/2016/03/13/ps_alphago3/,http://polit.ru/rubric/proscience/,13 марта 2016,Ли Седоль победил AlphaGo в четвертой партии матча,,,,_искусственный интеллект
0,polit.ru//news/2016/03/14/ps_hurricane/,http://polit.ru/rubric/proscience/,14 марта 2016,Цели для спасательных служб укажет Twitter,,,,_big data_twitter_социальные сети_стихийные бедствия_ураган
0,polit.ru//news/2016/03/15/ps_alphago3/,http://polit.ru/rubric/proscience/,15 марта 2016,Матч Ли Седоля и AlphaGo завершился со счетом 4:1,,,,_google_искусственный интеллект_южная корея
0,polit.ru//news/2016/03/15/ps_circles/,http://polit.ru/rubric/proscience/,15 марта 2016,Африканские «ведьмины круги» найдены и в Австралии,,,,_австралия_растения_экология_южная африка
0,polit.ru//news/2016/03/15/ps_nanoballs/,http://polit.ru/rubric/proscience/,15 марта 2016,Начиненные ядом наношары уничтожают метастазы рака у мышей,,,,_биология _медицина_нанотехнологии_онкология_химия
0,polit.ru//news/2016/03/15/ps_tyrannosaur/,http://polit.ru/rubric/proscience/,15 марта 2016,Обнаружено недостающее звено в эволюции тираннозавров,,,,_биология _динозавры_палеонтология_эволюция 
0,polit.ru//news/2016/03/16/ps_abelprize/,http://polit.ru/rubric/proscience/,16 марта 2016,Абелевская премия присуждена за доказательство Великой теоремы Ферма,,,,_математика
0,polit.ru//news/2016/03/16/ps_pyramide/,http://polit.ru/rubric/proscience/,16 марта 2016,Пирамида Лувра исчезнет 25 мая,,,,_искусство_париж_франция
0,polit.ru//news/2016/03/16/ps_spiders/,http://polit.ru/rubric/proscience/,16 марта 2016,Пауки не прочь порой отведать вегетарианское блюдо,,,,_биология _животные
0,polit.ru//news/2016/03/16/ps_vader/,http://polit.ru/rubric/proscience/,16 марта 2016,В честь Дарта Вейдера назвали новый вид вшей,,,,_биология _биоразнообразие_насекомые
0,polit.ru//news/2016/03/17/ps_ceres/,http://polit.ru/rubric/proscience/,17 марта 2016,Светлые пятна на Церере меняют яркость,,,,_астероиды_астрономия_космос_планетология
0,polit.ru//news/2016/03/17/ps_serotonin/,http://polit.ru/rubric/proscience/,17 марта 2016,Серотонин обеспечивает работу иммунных клеток у насекомых,,,,_биология _насекомые
0,polit.ru//news/2016/03/17/ps_skye/,http://polit.ru/rubric/proscience/,17 марта 2016,Дрон в виде глаза поднялся над Цюрихом,,,,_беспилотник_гражданская авиация_технологии_швейцария
0,polit.ru//news/2016/03/17/ps_snake/,http://polit.ru/rubric/proscience/,17 марта 2016,Бросающаяся на жертву змея движется с огромным ускорением,,,,_биология _рептилии
0,polit.ru//news/2016/03/17/ps_tullimonstrum/,http://polit.ru/rubric/proscience/,17 марта 2016,«Монстр Тулли» оказался родственником миног,,,,_биология _животные_палеонтология_эволюция 
0,polit.ru//news/2016/03/18/ps_danmark/,http://polit.ru/rubric/proscience/,18 марта 2016,Датский садовник нашел золотое распятие X века,,,,_археология_дания_история_христианство
0,polit.ru//news/2016/03/18/ps_footprints/,http://polit.ru/rubric/proscience/,18 марта 2016,Японцы предложили опознавать людей по отпечаткам ног,,,,_криминалистика _япония
0,polit.ru//news/2016/03/18/ps_shipwerk/,http://polit.ru/rubric/proscience/,18 марта 2016,Исследовано затонувшее судно из второй экспедиции Васко да Гамы,,,,_археология_индийский океан_история
0,polit.ru//news/2016/03/18/ps_tcds/,http://polit.ru/rubric/proscience/,18 марта 2016,Электрическая стимуляция мозга помогает восстановлению после инсульта,,,,_биология _медицина_мозг
0,polit.ru//news/2016/03/21/ps_auxetics/,http://polit.ru/rubric/proscience/,21 марта 2016,Исламское искусство вдохновило на создание нового материала,,,,_материаловедение_технологии
0,polit.ru//news/2016/03/21/ps_bird/,http://polit.ru/rubric/proscience/,21 марта 2016,Во Франции нашли изображение птички эпохи палеолита,,,,_археология_палеолит_франция
0,polit.ru//news/2016/03/21/ps_buckle/,http://polit.ru/rubric/proscience/,21 марта 2016,Древняя пряжка была захвачена при разграблении церкви,,,,_археология_викинги_дания_история
0,polit.ru//news/2016/03/21/ps_nuchatlaht/,http://polit.ru/rubric/proscience/,21 марта 2016,В Канаде умер последний носитель диалекта нучатлат,,,,_исчезающие языки_канада_лингвистика_язык
0,polit.ru//news/2016/03/22/ps_atala/,http://polit.ru/rubric/proscience/,22 марта 2016,Исчезнувшая бабочка вернулась во Флориду,,,,_биология _биоразнообразие_насекомые_флорида
0,polit.ru//news/2016/03/22/ps_ink/,http://polit.ru/rubric/proscience/,22 марта 2016,В древнеримских чернилах содержался свинец,,,,_античность_археология_папирусы_рим_физика
0,polit.ru//news/2016/03/22/ps_magnolia/,http://polit.ru/rubric/proscience/,22 марта 2016,Два новых вида растений были открыты по фотографиям в интернете,,,,_биология _биоразнообразие_мексика_растения
0,polit.ru//news/2016/03/22/ps_seabird_numbers/,http://polit.ru/rubric/proscience/,22 марта 2016,Беспилотники подсчитают птиц,,,,_беспилотник_биология _птицы
0,polit.ru//news/2016/03/23/ps_burying_beetle/,http://polit.ru/rubric/proscience/,23 марта 2016,Самки жуков-могильщиков управляют сексуальным поведением своих партнеров,,,,_биология _насекомые_этология
0,polit.ru//news/2016/03/23/ps_shea/,http://polit.ru/rubric/proscience/,23 марта 2016,Масло дерева ши люди начали использовать в 100 году,,,,_археология_биология _растения_сельское хозяйство
0,polit.ru//news/2016/03/23/ps_skinbow/,http://polit.ru/rubric/proscience/,23 марта 2016,Ученые раскрасили кожу рыбы во все цвета радуги,,,,_биология _генетика_рыбы
0,polit.ru//news/2016/03/23/ps_viruses/,http://polit.ru/rubric/proscience/,23 марта 2016,Разные вирусы гриппа помогают друг другу размножаться,,,,_биология _вирусы_грипп _медицина
0,polit.ru//news/2016/03/24/ps_manta/,http://polit.ru/rubric/proscience/,24 марта 2016,Скат манта узнает себя в зеркале,,,,_биология _рыбы_этология
0,polit.ru//news/2016/03/24/ps_prairie/,http://polit.ru/rubric/proscience/,24 марта 2016,Луговые собачки жестоко расправляются с сусликами,,,,_биология _млекопитающие_этология
0,polit.ru//news/2016/03/24/ps_ramesses/,http://polit.ru/rubric/proscience/,24 марта 2016,Детали убийства стали известны через три тысячелетия,,,,_древний египет_история
0,polit.ru//news/2016/03/24/ps_woodpecker/,http://polit.ru/rubric/proscience/,24 марта 2016,Дятлы вступили в симбиоз с грибами,,,,_биология _птицы_экология
0,polit.ru//news/2016/03/25/ps_superflares/,http://polit.ru/rubric/proscience/,25 марта 2016,Супервспышки на Солнце вероятны не чаще одного раза в тысячу лет,,,,_астрономия_солнце
0,polit.ru//news/2016/03/25/ps_vrc01/,http://polit.ru/rubric/proscience/,25 марта 2016,Новое открытие приближает к созданию вакцины от ВИЧ,,,,_вич/спид_иммунология_медицина
0,polit.ru//news/2016/03/25/ps_yeasts/,http://polit.ru/rubric/proscience/,25 марта 2016,Дрожжи путешествовали по свету вместе с людьми,,,,_генетика_грибы
0,polit.ru//news/2016/03/28/ps_bee/,http://polit.ru/rubric/proscience/,28 марта 2016,Китайские пчелы используют сигналы тревоги,,,,_биология _насекомые_этология
0,polit.ru//news/2016/03/28/ps_skull/,http://polit.ru/rubric/proscience/,28 марта 2016,Череп Шекспира мог быть украден,,,,_великобритания_уильям шекспир
0,polit.ru//news/2016/03/28/ps_syn30/,http://polit.ru/rubric/proscience/,28 марта 2016,У синтетического микроорганизма всего 473 гена,,,,_бактерии_биология _генетика_днк
0,polit.ru//news/2016/03/28/ps_zika/,http://polit.ru/rubric/proscience/,28 марта 2016,Чемпионат мира по футболу не виноват в распространении лихорадки Зика,,,,_биология _вирусы_генетика_медицина_южная америка
0,polit.ru//news/2016/03/29/ps_cichlid/,http://polit.ru/rubric/proscience/,29 марта 2016,Аквариумная рыба стала для своих детей отцом и матерью,,,,_биология _рыбы
0,polit.ru//news/2016/03/29/ps_fish/,http://polit.ru/rubric/proscience/,29 марта 2016,Слепая пещерная рыба умеет ходить,,,,_биология _рыбы_таиланд_эволюция 
0,polit.ru//news/2016/03/29/ps_hitomi/,http://polit.ru/rubric/proscience/,29 марта 2016,Японцы пытаются восстановить связь с космическим телескопом,,,,_астрономия_космос_япония
0,polit.ru//news/2016/03/29/ps_rhino/,http://polit.ru/rubric/proscience/,29 марта 2016,Носороги отправятся в Австралию,,,,_австралия_животные_млекопитающие_южная африка
0,polit.ru//news/2016/03/30/ps_3c273/,http://polit.ru/rubric/proscience/,30 марта 2016,Квазар в созвездии Девы превысил «разрешенную» температуру,,,,_астрономия_радиоастрон
0,polit.ru//news/2016/03/30/ps_etruscan/,http://polit.ru/rubric/proscience/,30 марта 2016,Этрусская стела с надписью найдена в Италии,,,,_археология_история_италия_этруски
0,polit.ru//news/2016/03/30/ps_eui/,http://polit.ru/rubric/proscience/,30 марта 2016,Ученые разгладят свет далеких звезд,,,,_астрономия
0,polit.ru//news/2016/03/30/ps_lycaon/,http://polit.ru/rubric/proscience/,30 марта 2016,Гиеновидные собаки переняли охотничьи приемы гепардов,,,,_биология _этология
0,polit.ru//news/2016/03/31/ps_cybathlon/,http://polit.ru/rubric/proscience/,31 марта 2016,В Швейцарии состоится олимпиада киборгов,,,,_нейробиология
0,polit.ru//news/2016/03/31/ps_flores/,http://polit.ru/rubric/proscience/,31 марта 2016,Обитатели острова Флорес оказались значительно старше,,,,_физическая антропология_эволюция человека
0,polit.ru//news/2016/03/31/ps_gravity_sensor/,http://polit.ru/rubric/proscience/,31 марта 2016,Крошечный датчик силы тяжести обладает уникальной чувствительностью,,,,_геофизика_физика
0,polit.ru//news/2016/04/01/ps_bees/,http://polit.ru/rubric/proscience/,01 апреля 2016,Лечебное голодание полезно для личинок пчел,,,,_биология _насекомые_сельское хозяйство
0,polit.ru//news/2016/04/01/ps_bonobo/,http://polit.ru/rubric/proscience/,01 апреля 2016,Карликовые шимпанзе помнят голос старых друзей,,,,_биология _обезьяны_этология
0,polit.ru//news/2016/04/01/ps_broadbills/,http://polit.ru/rubric/proscience/,01 апреля 2016,Африканские рогоклювы поют своими крыльями,,,,_биология _птицы_этология
0,polit.ru//news/2016/04/01/ps_tadpole/,http://polit.ru/rubric/proscience/,01 апреля 2016,Индийские головастики живут в речном песке,,,,_биология _индия_экология
0,polit.ru//news/2016/04/04/ps_birds/,http://polit.ru/rubric/proscience/,04 апреля 2016,Городские птицы оказались умнее и здоровее деревенских,,,,_биология _птицы_этология
0,polit.ru//news/2016/04/04/ps_ocd/,http://polit.ru/rubric/proscience/,04 апреля 2016,Доберманы помогают изучать синдром навязчивых состояний,,,,_биология _генетика_медицина
0,polit.ru//news/2016/04/04/ps_point_rosee/,http://polit.ru/rubric/proscience/,04 апреля 2016,В Канаде найдено новое поселение викингов,,,,_археология_викинги_история_канада
0,polit.ru//news/2016/04/04/ps_samdzong/,http://polit.ru/rubric/proscience/,04 апреля 2016,Ткани из гробницы указали на древние торговые пути,,,,_археология_непал
0,polit.ru//news/2016/04/05/ps_body/,http://polit.ru/rubric/proscience/,05 апреля 2016,Доминирующие позы более привлекательны,,,,_психология
