path,source,url,date,title,subtitle,author,rubrics,tags,genre
chrdk.ru/articles/sci_RATAN.txt,https://chrdk.ru/,https://chrdk.ru/sci/RATAN,09.09.2016,Опять не инопланетяне,"Как возник слух, что телескоп РАТАН–600 принял сигнал от инопланетян",Екатерина Боровикова,,Астрономия_Интервью_Российская наука,Статьи
chrdk.ru/articles/sci_reconstructing_rna_life.txt,https://chrdk.ru/,https://chrdk.ru/sci/reconstructing_rna_life,19.09.2016,О происхождении жизни и РНК,Как ученые ищут подтверждение теории РНК-мира,Дмитрий Лебедев,,Химия_Молекулярная биология_Российская наука,Статьи
chrdk.ru/articles/sci_robots_in_disguise.txt,https://chrdk.ru/,https://chrdk.ru/sci/robots_in_disguise,20.04.2017,Свой среди чужих,"Как роботы уживаются с пчелами, тараканами и рыбами",Михаил Петров,,Науки о живом_Робототехника,Статьи
chrdk.ru/articles/sci_rossiyskie_uchenye_nashli_v_kitae_cherep_drevnei_sablezuboi_koshki.txt,https://chrdk.ru/,https://chrdk.ru/sci/rossiyskie_uchenye_nashli_v_kitae_cherep_drevnei_sablezuboi_koshki,18.05.2016,Первые саблезубые,Ученые из России и Китая впервые нашли в Азии череп древней саблезубой кошки,Екатерина Боровикова,,Палеонтология_Интервью_Российская наука,Статьи
chrdk.ru/articles/sci_rossiyskie_uchenye_oprovergli_ryad_issledovaniy_o_vrede_gmo.txt,https://chrdk.ru/,https://chrdk.ru/sci/rossiyskie_uchenye_oprovergli_ryad_issledovaniy_o_vrede_gmo,20.01.2016,Не содержит НИ-ЧЕ-ГМО,Российские ученые опровергли ряд исследований о вреде ГМО,Михаил Петров,,Биотехнологии_Генетика_Биология_Российская наука,Статьи
chrdk.ru/articles/sci_rossiyskie_uchenye_otkryli_novyi_mehanizm_zakisleniya_vod_v_ledovitom_okeane.txt,https://chrdk.ru/,https://chrdk.ru/sci/rossiyskie_uchenye_otkryli_novyi_mehanizm_zakisleniya_vod_v_ledovitom_okeane,19.04.2016,Вечная мерзлота как глобальная угроза,Российские ученые открыли новый механизм закисления вод в Ледовитом океане,Екатерина Боровикова,,Климат_Российская наука,Статьи
chrdk.ru/articles/sci_rossiyskie_uchenye_predlozhili_novyi_podhod_k_poisku_lekarstv_ot_raka.txt,https://chrdk.ru/,https://chrdk.ru/sci/rossiyskie_uchenye_predlozhili_novyi_podhod_k_poisku_lekarstv_ot_raka,16.12.2015,Раковая клетка как самолет,Российские ученые предложили новый подход к поиску лекарств от рака,Екатерина Боровикова,,Российская наука_Медицина,Статьи
chrdk.ru/articles/sci_RR245.txt,https://chrdk.ru/,https://chrdk.ru/sci/RR245,13.07.2016,За 700 лет вокруг Солнца,В Солнечной системе стало на одну карликовую планету больше,Екатерина Боровикова,,Астрономия_Интервью,Статьи
chrdk.ru/articles/sci_ruslan_valiev_o_nastoyashhih_nanotehnologiyah_i_vnedrenii_razrabotok_v_rossii.txt,https://chrdk.ru/,https://chrdk.ru/sci/ruslan_valiev_o_nastoyashhih_nanotehnologiyah_i_vnedrenii_razrabotok_v_rossii,06.11.2015,Сверхпрочные материалы из России,Руслан Валиев — о настоящих нанотехнологиях и внедрении разработок в России,Анна Шустикова,,Материаловедение_Нанотехнологии_Футурология_Российская наука_НИТУ МИСиС_Профессии будущего,Статьи
chrdk.ru/articles/sci_russians_in_nas.txt,https://chrdk.ru/,https://chrdk.ru/sci/russians_in_nas,10.05.2016,В основном безвредна,Каково быть членом академии наук США и есть ли от нее польза в быту,,,Физика_Математика_Биология_Интервью,Статьи
chrdk.ru/articles/sci_save_changes.txt,https://chrdk.ru/,https://chrdk.ru/sci/save_changes,02.08.2017,Сохранить изменения?,Ученые впервые успешно отредактировали человеческий эмбрион,Ольга Добровидова,,Генетика_Медицина,Статьи
chrdk.ru/articles/sci_scent_prediction.txt,https://chrdk.ru/,https://chrdk.ru/sci/scent_prediction,24.03.2017,Чем пахнет молекула,Исследователи научились предсказывать некоторые характеристики запаха по структуре молекулы,Екатерина Боровикова,,Химия_Информационные технологии,Статьи
chrdk.ru/articles/sci_science_superstars.txt,https://chrdk.ru/,https://chrdk.ru/sci/science_superstars,12.11.2017,Нам нужны звезды,"Александра Борисова рассказывает, чем полезны ученые-селебрити",Александра Борисова,,Российская наука,Статьи
chrdk.ru/articles/sci_sdss.txt,https://chrdk.ru/,https://chrdk.ru/sci/sdss,09.08.2016,"Вселенная в 3D, темная материя и звезды-чужаки",Сколько нам открытий чудных готовит старейший цифровой обзор неба,Екатерина Боровикова,,Астрономия_Интервью_Российская наука,Статьи
chrdk.ru/articles/sci_sensory_romantic.txt,https://chrdk.ru/,https://chrdk.ru/sci/sensory_romantic,30.12.2016,Сердечные чувства,На что обращают внимание в своих возлюбленных жители разных стран,Михаил Петров,,Психология_Социология_Российская наука_Наука в университетах,Статьи
chrdk.ru/articles/sci_sergeev_interview.txt,https://chrdk.ru/,https://chrdk.ru/sci/sergeev_interview,02.06.2017,В РАН должен стоять дым коромыслом,Интервью с академиком Александром Сергеевым,"Егор Быковский, Алиса Веселкова",,Интервью_Российская наука_РАН,Статьи
chrdk.ru/articles/sci_shakura_interview.txt,https://chrdk.ru/,https://chrdk.ru/sci/shakura_interview,15.06.2017,О дисковой аккреции из первых уст,Интервью с астрофизиком Николаем Шакурой,Алиса Веселкова,,Физика_Космос,Статьи
chrdk.ru/articles/sci_sixth_sense.txt,https://chrdk.ru/,https://chrdk.ru/sci/sixth_sense,15.09.2016,Шестые чувства ,"Электрический нюх, магнитосенсорика и другие недоступные нам суперспособности",Михаил Петров,,Физика_Науки о живом_Молекулярная биология_Биология_Животные_Футурология_Видео_Квантовые технологии_Микробиология_Сюжет,Статьи
chrdk.ru/articles/sci_sleep_and_light.txt,https://chrdk.ru/,https://chrdk.ru/sci/sleep_and_light,09.11.2017,Сон и свет,"Интервью с д.м.н. Константином Даниленко, замдиректора Института физиологии и фундаментальной медицины СО РАМН",Александра Борисова,,Российская наука_Медицина,Статьи
chrdk.ru/articles/sci_slime_mold.txt,https://chrdk.ru/,https://chrdk.ru/sci/slime_mold,06.05.2016,Чем ты думал?,Несколько историй из жизни самой умной плесени,Михаил Петров,,Науки о живом_Математика_Материаловедение_Робототехника_Нейронауки_Биология_Футурология_Российская наука_Science Art_Видео,Статьи
chrdk.ru/articles/sci_smarter_than_you_look.txt,https://chrdk.ru/,https://chrdk.ru/sci/smarter_than_you_look,12.05.2017,"Умнее, чем кажутся","Пять животных, которые умнее, чем мы думали",Екатерина Боровикова,,Животные_Этология,Статьи
chrdk.ru/articles/sci_smell_hoax.txt,https://chrdk.ru/,https://chrdk.ru/sci/smell_hoax,11.05.2017,А нюх как у собаки,Развенчиваем главный миф о человеческом обонянии,Ольга Добровидова,,Науки о живом_Нейронауки_Медицина,Статьи
chrdk.ru/articles/sci_soblyudaite-polyarnost.txt,https://chrdk.ru/,https://chrdk.ru/sci/soblyudaite-polyarnost,27.02.2017,Соблюдайте полярность,"Семь причин, почему смена магнитных полюсов Земли — идеальный сценарий конца света",Михаил Петров,,Геология_Археология_Животные_География_Экология,Статьи
chrdk.ru/articles/sci_solnechnyi-patrul.txt,https://chrdk.ru/,https://chrdk.ru/sci/solnechnyi-patrul,18.11.2016,Солнечный патруль,Как на Кавказе наблюдают за Солнцем,,,Астрономия_Российская наука,Статьи
chrdk.ru/articles/sci_soundscape_ecology_krause.txt,https://chrdk.ru/,https://chrdk.ru/sci/soundscape_ecology_krause,10.08.2016,На языке природы,Микрофон и компьютер помогут оценить состояние окружающей среды,Михаил Петров,,История_Животные_Климат_Изменение климата_Рациональное природопользование_Репортаж_Видео_Экология,Статьи
chrdk.ru/articles/sci_spetsialnaya_astrofizicheskaya_observatoriya_ran.txt,https://chrdk.ru/,https://chrdk.ru/sci/spetsialnaya_astrofizicheskaya_observatoriya_ran,30.07.2015,"Четыре дома, школа и два телескопа","Алексей Моисеев — о САО РАН, жизни в Карачаево-Черкесии и об астрономии в России",Яна Хлюстова,,Астрономия_Интервью_Российская наука,Статьи
chrdk.ru/articles/sci_sterile_neutrino.txt,https://chrdk.ru/,https://chrdk.ru/sci/sterile_neutrino,30.08.2016,Неуловимое нейтрино,"IceCube не нашел стерильных нейтрино, однако история на этом не заканчивается",Екатерина Боровикова,,Физика_Интервью_Российская наука_Закрытия,Статьи
chrdk.ru/articles/sci_stinging_the_predators.txt,https://chrdk.ru/,https://chrdk.ru/sci/stinging_the_predators,04.09.2017,Самые научные на свете,Разбираемся в липовых научных статьях,Ольга Добровидова,,Тест,Статьи
chrdk.ru/articles/sci_stiven_hoking_o_breakthrough_listen_i_opasnosti_besed_s_inoplanetyanami.txt,https://chrdk.ru/,https://chrdk.ru/sci/stiven_hoking_o_breakthrough_listen_i_opasnosti_besed_s_inoplanetyanami,24.07.2015,Что сказал Стивен Хокинг,Стивен Хокинг — о Breakthrough Listen и опасности бесед с инопланетянами,Александра Борисова,,Космос_Интервью,Статьи
chrdk.ru/articles/sci_stiven_hoking_ya_byl_vpechatlen_kogda_sssr_operedil_ssha_v_kosmicheskoi_gonke.txt,https://chrdk.ru/,https://chrdk.ru/sci/stiven_hoking_ya_byl_vpechatlen_kogda_sssr_operedil_ssha_v_kosmicheskoi_gonke,28.03.2016,Красная планета и будущее человечества,"Стивен Хокинг: «У меня нет сомнений, что в течение 100 лет люди будут жить на Марсе»",,,Астрономия_Интервью_Футурология,Статьи
chrdk.ru/articles/sci_stud2.txt,https://chrdk.ru/,https://chrdk.ru/sci/stud2,06.07.2015,Починить ошибку в генетическом коде,"В МГУ учатся «чинить» ДНК, поврежденную в процессе жизни человека",Екатерина Боровикова,,Генетика_Интервью_Наука в университетах_Мегагранты_МГУ им. М.В. Ломоносова,Статьи
chrdk.ru/articles/sci_supervolcano.txt,https://chrdk.ru/,https://chrdk.ru/sci/supervolcano,21.07.2016,Самое взрывоопасное вещество на Земле,"Ученые выяснили, как работает супервулкан Тоба",Екатерина Боровикова,,Геология_Российская наука_Выбор редакции,Статьи
chrdk.ru/articles/sci_susliki_oprovergli_teorii_zoologov.txt,https://chrdk.ru/,https://chrdk.ru/sci/susliki_oprovergli_teorii_zoologov,29.10.2015,Зыбкая надежда на мужчин,Сусликов поставило на грань вымирания собственное половое поведение,Ольга Добровидова,,Науки о живом_История_Животные,Статьи
chrdk.ru/articles/sci_tardigrade_protein_protects_from_radiation.txt,https://chrdk.ru/,https://chrdk.ru/sci/tardigrade_protein_protects_from_radiation,14.10.2016,Защита тихоходки,Белок тихоходки защищает человеческие клетки от радиации,Дмитрий Лебедев,,Науки о живом_Молекулярная биология_Животные_Выбор редакции,Статьи
chrdk.ru/articles/sci_telegony.txt,https://chrdk.ru/,https://chrdk.ru/sci/telegony,14.07.2017,Чьи гены?,"Научный взгляд на телегонию: чего ждать, если ваша бабушка «согрешила с водолазом»",Полина Лосева,,Генетика_Молекулярная биология_Медицина,Статьи
chrdk.ru/articles/sci_test-po-astronomii.txt,https://chrdk.ru/,https://chrdk.ru/sci/test-po-astronomii,10.11.2016,Тест по астрономии,"Простые, сложные и очень сложные вопросы о Земле и космосе.",Анастасия Тмур,,Астрономия,Статьи
chrdk.ru/articles/sci_TGO.txt,https://chrdk.ru/,https://chrdk.ru/sci/TGO,01.11.2016,После «Скиапарелли»,Чего ждать от орбитальной части проекта «Экзомарс-2016»,Екатерина Боровикова,,Астрономия_Космос_Российская наука,Статьи
chrdk.ru/articles/sci_tickle.txt,https://chrdk.ru/,https://chrdk.ru/sci/tickle,05.12.2016,Щекотливое дело,"Что науке известно о щекотке, а что нет",Екатерина Боровикова,,Нейронауки,Статьи
chrdk.ru/articles/sci_trappist-1.txt,https://chrdk.ru/,https://chrdk.ru/sci/trappist-1,22.02.2017,Семь планет и одно солнце,"Астрономы нашли семь экзопланет, похожих на Землю, у одной звезды",Екатерина Боровикова,,Астрономия_Космос,Статьи
chrdk.ru/articles/sci_trump.txt,https://chrdk.ru/,https://chrdk.ru/sci/trump,11.11.2016,Заводы стоят,"В чем ошиблись социологи, предсказавшие Трампу поражение",Екатерина Боровикова,,Социология_Интервью,Статьи
chrdk.ru/articles/sci_tsiolkovsky_rocket_equation.txt,https://chrdk.ru/,https://chrdk.ru/sci/tsiolkovsky_rocket_equation,22.05.2017,Услышать рев ракет,К 120-летию формулы Циолковского,Михаил Котов,,Авиация и космос,Статьи
chrdk.ru/articles/sci_uchenye_ibh_ran_proanalizirovali_sostav_yada_kurare_indeitsev_plemeni_matis.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenye_ibh_ran_proanalizirovali_sostav_yada_kurare_indeitsev_plemeni_matis,02.11.2015,Ядовитая наука,Ученые ИБХ РАН проанализировали состав яда кураре индейцев племени Матис,Екатерина Боровикова,,Химия_Биология_Российская наука_Медицина,Статьи
chrdk.ru/articles/sci_uchenye_ishhut_chto_pomoglo_blokadnikam_dozhit_zdorovymi_do_nashih_dnei.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenye_ishhut_chto_pomoglo_blokadnikam_dozhit_zdorovymi_do_nashih_dnei,13.01.2016,«Люди пережили блокаду и прожили 70 лет после нее»,Как работа с жителями Ленинграда помогает ученым искать рецепт здоровой старости,Екатерина Боровикова,,История_Интервью_Российская наука_Медицина,Статьи
chrdk.ru/articles/sci_uchenye_nashli_na_uge_rossii_drevnie_cherepa_so_sledami_ritualnoi_trepanatsii.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenye_nashli_na_uge_rossii_drevnie_cherepa_so_sledami_ritualnoi_trepanatsii,20.05.2016,13 черепов,Ученые нашли на юге России древние черепа со следами ритуальной трепанации,Екатерина Боровикова,,Интервью_Российская наука_Антропология,Статьи
chrdk.ru/articles/sci_uchenye_nashli_rodstvennikov_gepatita.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenye_nashli_rodstvennikov_gepatita,03.11.2015,Преступное семейство,"Найдены «родственники» человеческого гепатита, которые помогут излечить его",Екатерина Боровикова,,Российская наука_Медицина,Статьи
chrdk.ru/articles/sci_uchenye_nashli_sposob_predskazaniya_aktivnosti_solntsa_na_tysyacheletiya_vpered.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenye_nashli_sposob_predskazaniya_aktivnosti_solntsa_na_tysyacheletiya_vpered,24.11.2015,Непредсказуемая звезда,Ученые нашли способ предсказания активности Солнца на тысячелетия  вперед,Екатерина Боровикова,,Астрономия_Российская наука,Статьи
chrdk.ru/articles/sci_uchenye_obnaruzhili_v_meteoritnom_kratere_na_krainem_severe_sverhtverdye_almazy.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenye_obnaruzhili_v_meteoritnom_kratere_na_krainem_severe_sverhtverdye_almazy,20.10.2015,Алмазный кратер,Ученые обнаружили в метеоритном кратере на Крайнем Севере сверхтвердые алмазы,Екатерина Боровикова,,Геология_Рациональное природопользование_Российская наука,Статьи
chrdk.ru/articles/sci_uchenye_obyasnili_prichiny_navodneniya_v_krymske_v_2012_godu.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenye_obyasnili_prichiny_navodneniya_v_krymske_v_2012_godu,13.07.2015,На два градуса теплее,Ученые объяснили причины наводнения в Крымске в 2012 году,Екатерина Боровикова,,История_Климат,Статьи
chrdk.ru/articles/sci_uchenye_schitaut_zayavlenie_o_sushhestvovanii_devyatoi_planety_ubeditelnym.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenye_schitaut_zayavlenie_o_sushhestvovanii_devyatoi_planety_ubeditelnym,21.01.2016,Гигант с окраины,Ученые считают заявление о существовании девятой планеты убедительным,Екатерина Боровикова,,Астрономия_История,Статьи
chrdk.ru/articles/sci_uchenye_smogli_obedinit_mozgi_neskolkih_zhivotnyh_v_komputernuu_set.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenye_smogli_obedinit_mozgi_neskolkih_zhivotnyh_v_komputernuu_set,12.07.2015,Компьютер из крыс и обезьян,Ученые смогли объединить мозги нескольких животных в компьютерную сеть,Екатерина Боровикова,,Нейронауки_Интервью_Футурология,Статьи
chrdk.ru/articles/sci_uchenye_vychislili_mehanizm_sinteza_nefti_na_granitse_yadra_i_mantii_zemli.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenye_vychislili_mehanizm_sinteza_nefti_na_granitse_yadra_i_mantii_zemli,24.12.2015,Нефть из центра Земли,Ученые вычислили механизм синтеза нефти на границе ядра и мантии Земли,Екатерина Боровикова,,Геология_Химия_Российская наука,Статьи
chrdk.ru/articles/sci_uchenye_vyyasnili_kak_vzaimodeistvuut_mezhdu_soboi_chastitsy_antiveshhestva.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenye_vyyasnili_kak_vzaimodeistvuut_mezhdu_soboi_chastitsy_antiveshhestva,05.11.2015,Неразгаданная загадка антиматерии,"Ученые выяснили, как взаимодействуют между собой частицы антивещества",Екатерина Боровикова,,Физика_Российская наука,Статьи
chrdk.ru/articles/sci_uchenye_vyyasnili_ot_kakih_parametrov_zavisit_prodolzhitelnost_zhizni.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenye_vyyasnili_ot_kakih_parametrov_zavisit_prodolzhitelnost_zhizni,08.09.2015,Остановить старение,"Ученые выяснили, от каких параметров зависит продолжительность жизни",Екатерина Боровикова,,Футурология_Российская наука_Медицина,Статьи
chrdk.ru/articles/sci_uchenye_vyyasnili_pochemu_obrazovannye_ludi_dolshe_zhivut.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenye_vyyasnili_pochemu_obrazovannye_ludi_dolshe_zhivut,04.05.2016,"Учиться, чтобы выжить","Ученые выяснили, почему образованные люди дольше живут",Екатерина Боровикова,,Социология_Российская наука_Выбор редакции,Статьи
chrdk.ru/articles/sci_uchenyi_iz_mgu_pridumal_kak_iskat_samye_neobychnye_chernye_dyry.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenyi_iz_mgu_pridumal_kak_iskat_samye_neobychnye_chernye_dyry,25.01.2016,Темнота неведомого типа,"Ученый из МГУ придумал, как искать самые необычные черные дыры ",Екатерина Боровикова,,Астрономия_Российская наука,Статьи
chrdk.ru/articles/sci_uchenym_vpervye_udalos_napryamuu_izmerit_fluktuatsii_elektromagnitnogo_polya_v_va.txt,https://chrdk.ru/,https://chrdk.ru/sci/uchenym_vpervye_udalos_napryamuu_izmerit_fluktuatsii_elektromagnitnogo_polya_v_va,22.10.2015,Тайная жизнь абсолютной пустоты,Ученым впервые удалось напрямую измерить квантовые флуктуации в вакууме,Екатерина Боровикова,,Физика_История,Статьи
chrdk.ru/articles/sci_underneath_moscow.txt,https://chrdk.ru/,https://chrdk.ru/sci/underneath_moscow,15.08.2017,Московская археология,Что копают в столице,Алиса Веселкова,,Археология,Статьи
chrdk.ru/articles/sci_Unusual_Brains.txt,https://chrdk.ru/,https://chrdk.ru/sci/Unusual_Brains,24.10.2016,Профессиональная деформация,Как работа и хобби меняют структуру головного мозга ,Михаил Петров,,Психология_Нейронауки_Биология_Лингвистика,Статьи
chrdk.ru/articles/sci_un_roseau_pensant.txt,https://chrdk.ru/,https://chrdk.ru/sci/un_roseau_pensant,21.03.2017,Мыслящий тростник,Зачем растениям нужны нервные импульсы,Михаил Петров,,Науки о живом_Интервью_Растения,Статьи
chrdk.ru/articles/sci_uspevaemost_shkolnikov_po_samym_raznym_predmetam_zavisit_ot_odnoi_gruppy_genov.txt,https://chrdk.ru/,https://chrdk.ru/sci/uspevaemost_shkolnikov_po_samym_raznym_predmetam_zavisit_ot_odnoi_gruppy_genov,23.07.2015,«Отличная» наследственность,Успеваемость школьников по самым разным предметам зависит от одной группы генов,Екатерина Боровикова,,Генетика_Российская наука,Статьи
chrdk.ru/articles/sci_uzhnaya_sibir_i_kanada_milliard_let_nazad_byli_odnim_kontinentom.txt,https://chrdk.ru/,https://chrdk.ru/sci/uzhnaya_sibir_i_kanada_milliard_let_nazad_byli_odnim_kontinentom,22.04.2016,Суперсоседи,Южная Сибирь и Канада миллиард лет назад были частью гигантского континента,Екатерина Боровикова,,Геология_Российская наука,Статьи
chrdk.ru/articles/sci_v-ozhidanii-nobelei.txt,https://chrdk.ru/,https://chrdk.ru/sci/v-ozhidanii-nobelei,29.09.2017,В ожидании «Нобелей»,Когда объявят лауреатов? Будут ли среди них россияне?,Алиса Веселкова,,Нобелевская премия,Статьи
chrdk.ru/articles/sci_velesova_kniga.txt,https://chrdk.ru/,https://chrdk.ru/sci/velesova_kniga,31.07.2015,Великие исторические подделки: «Велесова книга»,Как поддельная рукопись сделала Русь старше Рима,,,История_Лингвистика,Статьи
chrdk.ru/articles/sci_velikie_istoricheskie_poddelki_biblioteka_anny_jaroslavny.txt,https://chrdk.ru/,https://chrdk.ru/sci/velikie_istoricheskie_poddelki_biblioteka_anny_jaroslavny,14.09.2015,Великие подделки: библиотека Анны Ярославны,Как дочь Ярослава Мудрого превратилась в носительницу тайного знания,,,История,Статьи
chrdk.ru/articles/sci_velikoe_buduschee_geneticheskogo_redaktirovanija.txt,https://chrdk.ru/,https://chrdk.ru/sci/velikoe_buduschee_geneticheskogo_redaktirovanija,07.12.2015,Отредактируй это,Как направленное изменение ДНК изменит (и уже изменило) медицину,,,Генетика_Футурология_Репортаж_Видео_Медицина,Статьи
chrdk.ru/articles/sci_visual_attention.txt,https://chrdk.ru/,https://chrdk.ru/sci/visual_attention,08.11.2016,Не заметить слона,"Так ли хорошо мы управляем своим вниманием, как нам кажется (подсказка: нет)",Екатерина Боровикова,,Психология,Статьи
chrdk.ru/articles/sci_vita-ex-machina.txt,https://chrdk.ru/,https://chrdk.ru/sci/vita-ex-machina,07.12.2016,Vita ex machina,"Электрическая роборыба, карта памяти, работающая от дыхания, и другие новости бионики за ноябрь",Михаил Петров,,Науки о живом_Информационные технологии_Нейронауки_Футурология_Vita ex machina,Статьи
chrdk.ru/articles/sci_vita-ex-machina-2.txt,https://chrdk.ru/,https://chrdk.ru/sci/vita-ex-machina-2,03.02.2017,Vita ex machina №?2,"Тест Тьюринга для искусственных клеток, компьютер, вычисляющий по запаху, и другие новости бионики",Михаил Петров,,Науки о живом_Химия_Биотехнологии_Молекулярная биология_Биология_Футурология_Микробиология_Vita ex machina,Статьи
chrdk.ru/articles/sci_vita-ex-machina-3.txt,https://chrdk.ru/,https://chrdk.ru/sci/vita-ex-machina-3,02.03.2017,Vita ex machina №?3,"Дроны вместо пчел, батарейки на желудочном соке и другие новости бионики",Михаил Петров,,Науки о живом_Химия_Биотехнологии_Информационные технологии_Биология_Животные_Футурология_Растения_Vita ex machina,Статьи
chrdk.ru/articles/sci_vita-ex-machina-7.txt,https://chrdk.ru/,https://chrdk.ru/sci/vita-ex-machina-7,29.08.2017,Vita ex machina №?7,"Компьютерный вирус на ДНК, микромоторы на бактериях и другие новости бионики",Михаил Петров,,Информационные технологии_Робототехника_Молекулярная биология_Футурология_Vita ex machina,Статьи
chrdk.ru/articles/sci_vooruzhennym_glazom_20.txt,https://chrdk.ru/,https://chrdk.ru/sci/vooruzhennym_glazom_20,25.03.2016,Рукотворная радуга,Вооруженным глазом #20,Анастасия Тмур,,Российская наука_Вооруженным глазом,Статьи
chrdk.ru/articles/sci_vybory-vybory-chto-proiskhodit-v-ran.txt,https://chrdk.ru/,https://chrdk.ru/sci/vybory-vybory-chto-proiskhodit-v-ran,20.03.2017,Выбирать или не выбирать?,За два дня до назначенных еще осенью выборов в Академии наук от них вдруг решили отказаться,Ольга Добровидова,,Российская наука_РАН,Статьи
chrdk.ru/articles/sci_vymersie_zhivotnye_kotorykh_voskresiat_uchenye.txt,https://chrdk.ru/,https://chrdk.ru/sci/vymersie_zhivotnye_kotorykh_voskresiat_uchenye,15.09.2015,Иногда они возвращаются,Генетики собираются вернуть из небытия исчезнувших животных,Ирина Якутенко,,История_Биология_Животные_Футурология,Статьи
chrdk.ru/articles/sci_vzryvat-po-nauke.txt,https://chrdk.ru/,https://chrdk.ru/sci/vzryvat-po-nauke,17.03.2017,Взрывать по науке,Российские физики моделируют аварии на АЭС в гигантском металлическом шаре,Михаил Петров,,Физика_Энергетика_Российская наука_РАН,Статьи
chrdk.ru/articles/sci_v_cern_otkryli_novuu_chastitsu_pentakvark.txt,https://chrdk.ru/,https://chrdk.ru/sci/v_cern_otkryli_novuu_chastitsu_pentakvark,14.07.2015,Пентакварк нашелся в коллайдере,В CERN открыли новую частицу — пентакварк,Александра Борисова,,Физика_Интервью_Российская наука_Большой адронный коллайдер,Статьи
chrdk.ru/articles/sci_v_mantii_zemli_2_7_mlrd_let_nazad_byla_voda_iz_kotoroi_vozmozhno_poyavilis_okeany.txt,https://chrdk.ru/,https://chrdk.ru/sci/v_mantii_zemli_2_7_mlrd_let_nazad_byla_voda_iz_kotoroi_vozmozhno_poyavilis_okeany,31.03.2016,Древний источник земных океанов,"В мантии Земли 2,7 млрд лет назад была вода, из которой, возможно, появились океаны",Екатерина Боровикова,,Геология_Российская наука,Статьи
chrdk.ru/articles/sci_v_pitere_sozdali_vaktsiny_na_sluchai_epidemii_ptichego_grippa.txt,https://chrdk.ru/,https://chrdk.ru/sci/v_pitere_sozdali_vaktsiny_na_sluchai_epidemii_ptichego_grippa,04.02.2016,Полный боекомплект,В Питере создали вакцины на случай эпидемии птичьего гриппа ,Екатерина Боровикова,,Российская наука_Медицина,Статьи
chrdk.ru/articles/sci_why_we_post.txt,https://chrdk.ru/,https://chrdk.ru/sci/why_we_post,16.12.2016,Живущие в сети,Как люди пользуются соцсетями в разных уголках мира,Екатерина Боровикова,,Информационные технологии_Антропология,Статьи
chrdk.ru/articles/sci_wires_and_laces.txt,https://chrdk.ru/,https://chrdk.ru/sci/wires_and_laces,16.05.2017,Шнурки и провода,"Почему шнурки развязываются, а наушники — запутываются",Екатерина Боровикова,,Физика_Математика,Статьи
chrdk.ru/articles/sci_written_in_dna.txt,https://chrdk.ru/,https://chrdk.ru/sci/written_in_dna,15.03.2017,На роду записано,"Зачем в ДНК сохраняют фильмы, музыку и стихи",Михаил Петров,,Информационные технологии_Молекулярная биология_Футурология,Статьи
chrdk.ru/articles/sci_Yandex_Data_Journalism.txt,https://chrdk.ru/,https://chrdk.ru/sci/Yandex_Data_Journalism,20.10.2016,Поймется все ,Что данные  сервисов «Яндекса» могут рассказать о мире?,Михаил Петров,,Социология_Информационные технологии_Интервью_Лингвистика_Технологии,Статьи
chrdk.ru/articles/sci_yet-another-test.txt,https://chrdk.ru/,https://chrdk.ru/sci/yet-another-test,04.04.2017,Yet another test,no one no one no one no one no one no one,Редакция «Чердака»,,Заметки марсианина,Статьи
chrdk.ru/articles/sci_zachem_my_mashem_rukami_kogda_govorim_i_kak_eto_pomogaet_nam_dumat.txt,https://chrdk.ru/,https://chrdk.ru/sci/zachem_my_mashem_rukami_kogda_govorim_i_kak_eto_pomogaet_nam_dumat,29.04.2016,Язык жестов,"Зачем мы машем руками, когда говорим, и как это помогает нам думать",Екатерина Боровикова,,Российская наука_Лингвистика,Статьи
chrdk.ru/articles/sci_zachem_nuzhny_fiziki_v_biologii_i_postroyat_li_na_belom_more_stantsiu_mfti.txt,https://chrdk.ru/,https://chrdk.ru/sci/zachem_nuzhny_fiziki_v_biologii_i_postroyat_li_na_belom_more_stantsiu_mfti,27.04.2016,Физики у моря,Зачем нужны физики в биологии и построят ли на Белом море станцию МФТИ,Екатерина Боровикова,,Физика_Биология_Российская наука,Статьи
chrdk.ru/articles/sci_zachem_uchenye_hotiat_izmeniat_genom_chelovecheskikh_embrionov.txt,https://chrdk.ru/,https://chrdk.ru/sci/zachem_uchenye_hotiat_izmeniat_genom_chelovecheskikh_embrionov,16.03.2016,Человек генномодифицированный,Зачем ученые хотят изменять геном человеческих эмбрионов,,,Биотехнологии_Молекулярная биология_Биология_Футурология_Медицина,Статьи
