path,source,date,title,subtitle,author,rubrics,tags
https://chrdk.ru/sci/rossiyskie_uchenye_nashli_v_kitae_cherep_drevnei_sablezuboi_koshki,https://chrdk.ru/,18.05.2016,Первые саблезубые,Ученые из России и Китая впервые нашли в Азии череп древней саблезубой кошки,Екатерина Боровикова,,Палеонтология_Интервью_Российская наука
https://chrdk.ru/sci/rossiyskie_uchenye_oprovergli_ryad_issledovaniy_o_vrede_gmo,https://chrdk.ru/,20.01.2016,Не содержит НИ-ЧЕ-ГМО,Российские ученые опровергли ряд исследований о вреде ГМО,Михаил Петров,,Биотехнологии_Генетика_Биология_Российская наука
https://chrdk.ru/sci/rossiyskie_uchenye_otkryli_novyi_mehanizm_zakisleniya_vod_v_ledovitom_okeane,https://chrdk.ru/,19.04.2016,Вечная мерзлота как глобальная угроза,Российские ученые открыли новый механизм закисления вод в Ледовитом океане,Екатерина Боровикова,,Климат_Российская наука
https://chrdk.ru/sci/rossiyskie_uchenye_predlozhili_novyi_podhod_k_poisku_lekarstv_ot_raka,https://chrdk.ru/,16.12.2015,Раковая клетка как самолет,Российские ученые предложили новый подход к поиску лекарств от рака,Екатерина Боровикова,,Российская наука_Медицина
https://chrdk.ru/sci/RR245,https://chrdk.ru/,13.07.2016,За 700 лет вокруг Солнца,В Солнечной системе стало на одну карликовую планету больше,Екатерина Боровикова,,Астрономия_Интервью
https://chrdk.ru/sci/ruslan_valiev_o_nastoyashhih_nanotehnologiyah_i_vnedrenii_razrabotok_v_rossii,https://chrdk.ru/,06.11.2015,Сверхпрочные материалы из России,Руслан Валиев — о настоящих нанотехнологиях и внедрении разработок в России,Анна Шустикова,,Материаловедение_Нанотехнологии_Футурология_Российская наука_НИТУ МИСиС_Профессии будущего
https://chrdk.ru/sci/russians_in_nas,https://chrdk.ru/,10.05.2016,В основном безвредна,Каково быть членом академии наук США и есть ли от нее польза в быту,,,Физика_Математика_Биология_Интервью
https://chrdk.ru/sci/save_changes,https://chrdk.ru/,02.08.2017,Сохранить изменения?,Ученые впервые успешно отредактировали человеческий эмбрион,Ольга Добровидова,,Генетика_Медицина
https://chrdk.ru/sci/scent_prediction,https://chrdk.ru/,24.03.2017,Чем пахнет молекула,Исследователи научились предсказывать некоторые характеристики запаха по структуре молекулы,Екатерина Боровикова,,Химия_Информационные технологии
https://chrdk.ru/sci/science_superstars,https://chrdk.ru/,12.11.2017,Нам нужны звезды,"Александра Борисова рассказывает, чем полезны ученые-селебрити",Александра Борисова,,Российская наука
https://chrdk.ru/sci/sdss,https://chrdk.ru/,09.08.2016,"Вселенная в 3D, темная материя и звезды-чужаки",Сколько нам открытий чудных готовит старейший цифровой обзор неба,Екатерина Боровикова,,Астрономия_Интервью_Российская наука
https://chrdk.ru/sci/sensory_romantic,https://chrdk.ru/,30.12.2016,Сердечные чувства,На что обращают внимание в своих возлюбленных жители разных стран,Михаил Петров,,Психология_Социология_Российская наука_Наука в университетах
https://chrdk.ru/sci/sergeev_interview,https://chrdk.ru/,02.06.2017,В РАН должен стоять дым коромыслом,Интервью с академиком Александром Сергеевым,"Егор Быковский, Алиса Веселкова",,Интервью_Российская наука_РАН
https://chrdk.ru/sci/shakura_interview,https://chrdk.ru/,15.06.2017,О дисковой аккреции из первых уст,Интервью с астрофизиком Николаем Шакурой,Алиса Веселкова,,Физика_Космос
https://chrdk.ru/sci/sixth_sense,https://chrdk.ru/,15.09.2016,Шестые чувства ,"Электрический нюх, магнитосенсорика и другие недоступные нам суперспособности",Михаил Петров,,Физика_Науки о живом_Молекулярная биология_Биология_Животные_Футурология_Видео_Квантовые технологии_Микробиология_Сюжет
https://chrdk.ru/sci/sleep_and_light,https://chrdk.ru/,09.11.2017,Сон и свет,"Интервью с д.м.н. Константином Даниленко, замдиректора Института физиологии и фундаментальной медицины СО РАМН",Александра Борисова,,Российская наука_Медицина
https://chrdk.ru/sci/slime_mold,https://chrdk.ru/,06.05.2016,Чем ты думал?,Несколько историй из жизни самой умной плесени,Михаил Петров,,Науки о живом_Математика_Материаловедение_Робототехника_Нейронауки_Биология_Футурология_Российская наука_Science Art_Видео
https://chrdk.ru/sci/smarter_than_you_look,https://chrdk.ru/,12.05.2017,"Умнее, чем кажутся","Пять животных, которые умнее, чем мы думали",Екатерина Боровикова,,Животные_Этология
https://chrdk.ru/sci/smell_hoax,https://chrdk.ru/,11.05.2017,А нюх как у собаки,Развенчиваем главный миф о человеческом обонянии,Ольга Добровидова,,Науки о живом_Нейронауки_Медицина
https://chrdk.ru/sci/soblyudaite-polyarnost,https://chrdk.ru/,27.02.2017,Соблюдайте полярность,"Семь причин, почему смена магнитных полюсов Земли — идеальный сценарий конца света",Михаил Петров,,Геология_Археология_Животные_География_Экология
https://chrdk.ru/sci/solnechnyi-patrul,https://chrdk.ru/,18.11.2016,Солнечный патруль,Как на Кавказе наблюдают за Солнцем,,,Астрономия_Российская наука
https://chrdk.ru/sci/soundscape_ecology_krause,https://chrdk.ru/,10.08.2016,На языке природы,Микрофон и компьютер помогут оценить состояние окружающей среды,Михаил Петров,,История_Животные_Климат_Изменение климата_Рациональное природопользование_Репортаж_Видео_Экология
https://chrdk.ru/sci/spetsialnaya_astrofizicheskaya_observatoriya_ran,https://chrdk.ru/,30.07.2015,"Четыре дома, школа и два телескопа","Алексей Моисеев — о САО РАН, жизни в Карачаево-Черкесии и об астрономии в России",Яна Хлюстова,,Астрономия_Интервью_Российская наука
https://chrdk.ru/sci/sterile_neutrino,https://chrdk.ru/,30.08.2016,Неуловимое нейтрино,"IceCube не нашел стерильных нейтрино, однако история на этом не заканчивается",Екатерина Боровикова,,Физика_Интервью_Российская наука_Закрытия
https://chrdk.ru/sci/stinging_the_predators,https://chrdk.ru/,04.09.2017,Самые научные на свете,Разбираемся в липовых научных статьях,Ольга Добровидова,,Тест
https://chrdk.ru/sci/stiven_hoking_o_breakthrough_listen_i_opasnosti_besed_s_inoplanetyanami,https://chrdk.ru/,24.07.2015,Что сказал Стивен Хокинг,Стивен Хокинг — о Breakthrough Listen и опасности бесед с инопланетянами,Александра Борисова,,Космос_Интервью
https://chrdk.ru/sci/stiven_hoking_ya_byl_vpechatlen_kogda_sssr_operedil_ssha_v_kosmicheskoi_gonke,https://chrdk.ru/,28.03.2016,Красная планета и будущее человечества,"Стивен Хокинг: «У меня нет сомнений, что в течение 100 лет люди будут жить на Марсе»",,,Астрономия_Интервью_Футурология
https://chrdk.ru/sci/stud2,https://chrdk.ru/,06.07.2015,Починить ошибку в генетическом коде,"В МГУ учатся «чинить» ДНК, поврежденную в процессе жизни человека",Екатерина Боровикова,,Генетика_Интервью_Наука в университетах_Мегагранты_МГУ им. М.В. Ломоносова
https://chrdk.ru/sci/supervolcano,https://chrdk.ru/,21.07.2016,Самое взрывоопасное вещество на Земле,"Ученые выяснили, как работает супервулкан Тоба",Екатерина Боровикова,,Геология_Российская наука_Выбор редакции
https://chrdk.ru/sci/susliki_oprovergli_teorii_zoologov,https://chrdk.ru/,29.10.2015,Зыбкая надежда на мужчин,Сусликов поставило на грань вымирания собственное половое поведение,Ольга Добровидова,,Науки о живом_История_Животные
https://chrdk.ru/sci/tardigrade_protein_protects_from_radiation,https://chrdk.ru/,14.10.2016,Защита тихоходки,Белок тихоходки защищает человеческие клетки от радиации,Дмитрий Лебедев,,Науки о живом_Молекулярная биология_Животные_Выбор редакции
https://chrdk.ru/sci/telegony,https://chrdk.ru/,14.07.2017,Чьи гены?,"Научный взгляд на телегонию: чего ждать, если ваша бабушка «согрешила с водолазом»",Полина Лосева,,Генетика_Молекулярная биология_Медицина
https://chrdk.ru/sci/test-po-astronomii,https://chrdk.ru/,10.11.2016,Тест по астрономии,"Простые, сложные и очень сложные вопросы о Земле и космосе.",Анастасия Тмур,,Астрономия
https://chrdk.ru/sci/TGO,https://chrdk.ru/,01.11.2016,После «Скиапарелли»,Чего ждать от орбитальной части проекта «Экзомарс-2016»,Екатерина Боровикова,,Астрономия_Космос_Российская наука
https://chrdk.ru/sci/tickle,https://chrdk.ru/,05.12.2016,Щекотливое дело,"Что науке известно о щекотке, а что нет",Екатерина Боровикова,,Нейронауки
https://chrdk.ru/sci/trappist-1,https://chrdk.ru/,22.02.2017,Семь планет и одно солнце,"Астрономы нашли семь экзопланет, похожих на Землю, у одной звезды",Екатерина Боровикова,,Астрономия_Космос
https://chrdk.ru/sci/trump,https://chrdk.ru/,11.11.2016,Заводы стоят,"В чем ошиблись социологи, предсказавшие Трампу поражение",Екатерина Боровикова,,Социология_Интервью
https://chrdk.ru/sci/tsiolkovsky_rocket_equation,https://chrdk.ru/,22.05.2017,Услышать рев ракет,К 120-летию формулы Циолковского,Михаил Котов,,Авиация и космос
https://chrdk.ru/sci/uchenye_ibh_ran_proanalizirovali_sostav_yada_kurare_indeitsev_plemeni_matis,https://chrdk.ru/,02.11.2015,Ядовитая наука,Ученые ИБХ РАН проанализировали состав яда кураре индейцев племени Матис,Екатерина Боровикова,,Химия_Биология_Российская наука_Медицина
https://chrdk.ru/sci/uchenye_ishhut_chto_pomoglo_blokadnikam_dozhit_zdorovymi_do_nashih_dnei,https://chrdk.ru/,13.01.2016,«Люди пережили блокаду и прожили 70 лет после нее»,Как работа с жителями Ленинграда помогает ученым искать рецепт здоровой старости,Екатерина Боровикова,,История_Интервью_Российская наука_Медицина
https://chrdk.ru/sci/uchenye_nashli_na_uge_rossii_drevnie_cherepa_so_sledami_ritualnoi_trepanatsii,https://chrdk.ru/,20.05.2016,13 черепов,Ученые нашли на юге России древние черепа со следами ритуальной трепанации,Екатерина Боровикова,,Интервью_Российская наука_Антропология
https://chrdk.ru/sci/uchenye_nashli_rodstvennikov_gepatita,https://chrdk.ru/,03.11.2015,Преступное семейство,"Найдены «родственники» человеческого гепатита, которые помогут излечить его",Екатерина Боровикова,,Российская наука_Медицина
https://chrdk.ru/sci/uchenye_nashli_sposob_predskazaniya_aktivnosti_solntsa_na_tysyacheletiya_vpered,https://chrdk.ru/,24.11.2015,Непредсказуемая звезда,Ученые нашли способ предсказания активности Солнца на тысячелетия  вперед,Екатерина Боровикова,,Астрономия_Российская наука
https://chrdk.ru/sci/uchenye_obnaruzhili_v_meteoritnom_kratere_na_krainem_severe_sverhtverdye_almazy,https://chrdk.ru/,20.10.2015,Алмазный кратер,Ученые обнаружили в метеоритном кратере на Крайнем Севере сверхтвердые алмазы,Екатерина Боровикова,,Геология_Рациональное природопользование_Российская наука
https://chrdk.ru/sci/uchenye_obyasnili_prichiny_navodneniya_v_krymske_v_2012_godu,https://chrdk.ru/,13.07.2015,На два градуса теплее,Ученые объяснили причины наводнения в Крымске в 2012 году,Екатерина Боровикова,,История_Климат
https://chrdk.ru/sci/uchenye_schitaut_zayavlenie_o_sushhestvovanii_devyatoi_planety_ubeditelnym,https://chrdk.ru/,21.01.2016,Гигант с окраины,Ученые считают заявление о существовании девятой планеты убедительным,Екатерина Боровикова,,Астрономия_История
https://chrdk.ru/sci/uchenye_smogli_obedinit_mozgi_neskolkih_zhivotnyh_v_komputernuu_set,https://chrdk.ru/,12.07.2015,Компьютер из крыс и обезьян,Ученые смогли объединить мозги нескольких животных в компьютерную сеть,Екатерина Боровикова,,Нейронауки_Интервью_Футурология
https://chrdk.ru/sci/uchenye_vychislili_mehanizm_sinteza_nefti_na_granitse_yadra_i_mantii_zemli,https://chrdk.ru/,24.12.2015,Нефть из центра Земли,Ученые вычислили механизм синтеза нефти на границе ядра и мантии Земли,Екатерина Боровикова,,Геология_Химия_Российская наука
https://chrdk.ru/sci/uchenye_vyyasnili_kak_vzaimodeistvuut_mezhdu_soboi_chastitsy_antiveshhestva,https://chrdk.ru/,05.11.2015,Неразгаданная загадка антиматерии,"Ученые выяснили, как взаимодействуют между собой частицы антивещества",Екатерина Боровикова,,Физика_Российская наука
https://chrdk.ru/sci/uchenye_vyyasnili_ot_kakih_parametrov_zavisit_prodolzhitelnost_zhizni,https://chrdk.ru/,08.09.2015,Остановить старение,"Ученые выяснили, от каких параметров зависит продолжительность жизни",Екатерина Боровикова,,Футурология_Российская наука_Медицина
https://chrdk.ru/sci/uchenye_vyyasnili_pochemu_obrazovannye_ludi_dolshe_zhivut,https://chrdk.ru/,04.05.2016,"Учиться, чтобы выжить","Ученые выяснили, почему образованные люди дольше живут",Екатерина Боровикова,,Социология_Российская наука_Выбор редакции
https://chrdk.ru/sci/uchenyi_iz_mgu_pridumal_kak_iskat_samye_neobychnye_chernye_dyry,https://chrdk.ru/,25.01.2016,Темнота неведомого типа,"Ученый из МГУ придумал, как искать самые необычные черные дыры ",Екатерина Боровикова,,Астрономия_Российская наука
https://chrdk.ru/sci/uchenym_vpervye_udalos_napryamuu_izmerit_fluktuatsii_elektromagnitnogo_polya_v_va,https://chrdk.ru/,22.10.2015,Тайная жизнь абсолютной пустоты,Ученым впервые удалось напрямую измерить квантовые флуктуации в вакууме,Екатерина Боровикова,,Физика_История
https://chrdk.ru/sci/underneath_moscow,https://chrdk.ru/,15.08.2017,Московская археология,Что копают в столице,Алиса Веселкова,,Археология
https://chrdk.ru/sci/Unusual_Brains,https://chrdk.ru/,24.10.2016,Профессиональная деформация,Как работа и хобби меняют структуру головного мозга ,Михаил Петров,,Психология_Нейронауки_Биология_Лингвистика
https://chrdk.ru/sci/un_roseau_pensant,https://chrdk.ru/,21.03.2017,Мыслящий тростник,Зачем растениям нужны нервные импульсы,Михаил Петров,,Науки о живом_Интервью_Растения
https://chrdk.ru/sci/uspevaemost_shkolnikov_po_samym_raznym_predmetam_zavisit_ot_odnoi_gruppy_genov,https://chrdk.ru/,23.07.2015,«Отличная» наследственность,Успеваемость школьников по самым разным предметам зависит от одной группы генов,Екатерина Боровикова,,Генетика_Российская наука
https://chrdk.ru/sci/uzhnaya_sibir_i_kanada_milliard_let_nazad_byli_odnim_kontinentom,https://chrdk.ru/,22.04.2016,Суперсоседи,Южная Сибирь и Канада миллиард лет назад были частью гигантского континента,Екатерина Боровикова,,Геология_Российская наука
https://chrdk.ru/sci/v-ozhidanii-nobelei,https://chrdk.ru/,29.09.2017,В ожидании «Нобелей»,Когда объявят лауреатов? Будут ли среди них россияне?,Алиса Веселкова,,Нобелевская премия
https://chrdk.ru/sci/velesova_kniga,https://chrdk.ru/,31.07.2015,Великие исторические подделки: «Велесова книга»,Как поддельная рукопись сделала Русь старше Рима,,,История_Лингвистика
https://chrdk.ru/sci/velikie_istoricheskie_poddelki_biblioteka_anny_jaroslavny,https://chrdk.ru/,14.09.2015,Великие подделки: библиотека Анны Ярославны,Как дочь Ярослава Мудрого превратилась в носительницу тайного знания,,,История
https://chrdk.ru/sci/velikoe_buduschee_geneticheskogo_redaktirovanija,https://chrdk.ru/,07.12.2015,Отредактируй это,Как направленное изменение ДНК изменит (и уже изменило) медицину,,,Генетика_Футурология_Репортаж_Видео_Медицина
https://chrdk.ru/sci/visual_attention,https://chrdk.ru/,08.11.2016,Не заметить слона,"Так ли хорошо мы управляем своим вниманием, как нам кажется (подсказка: нет)",Екатерина Боровикова,,Психология
https://chrdk.ru/sci/vita-ex-machina,https://chrdk.ru/,07.12.2016,Vita ex machina,"Электрическая роборыба, карта памяти, работающая от дыхания, и другие новости бионики за ноябрь",Михаил Петров,,Науки о живом_Информационные технологии_Нейронауки_Футурология_Vita ex machina
https://chrdk.ru/sci/vita-ex-machina-2,https://chrdk.ru/,03.02.2017,Vita ex machina №?2,"Тест Тьюринга для искусственных клеток, компьютер, вычисляющий по запаху, и другие новости бионики",Михаил Петров,,Науки о живом_Химия_Биотехнологии_Молекулярная биология_Биология_Футурология_Микробиология_Vita ex machina
https://chrdk.ru/sci/vita-ex-machina-3,https://chrdk.ru/,02.03.2017,Vita ex machina №?3,"Дроны вместо пчел, батарейки на желудочном соке и другие новости бионики",Михаил Петров,,Науки о живом_Химия_Биотехнологии_Информационные технологии_Биология_Животные_Футурология_Растения_Vita ex machina
https://chrdk.ru/sci/vita-ex-machina-7,https://chrdk.ru/,29.08.2017,Vita ex machina №?7,"Компьютерный вирус на ДНК, микромоторы на бактериях и другие новости бионики",Михаил Петров,,Информационные технологии_Робототехника_Молекулярная биология_Футурология_Vita ex machina
https://chrdk.ru/sci/vooruzhennym_glazom_20,https://chrdk.ru/,25.03.2016,Рукотворная радуга,Вооруженным глазом #20,Анастасия Тмур,,Российская наука_Вооруженным глазом
https://chrdk.ru/sci/vybory-vybory-chto-proiskhodit-v-ran,https://chrdk.ru/,20.03.2017,Выбирать или не выбирать?,За два дня до назначенных еще осенью выборов в Академии наук от них вдруг решили отказаться,Ольга Добровидова,,Российская наука_РАН
https://chrdk.ru/sci/vymersie_zhivotnye_kotorykh_voskresiat_uchenye,https://chrdk.ru/,15.09.2015,Иногда они возвращаются,Генетики собираются вернуть из небытия исчезнувших животных,Ирина Якутенко,,История_Биология_Животные_Футурология
https://chrdk.ru/sci/vzryvat-po-nauke,https://chrdk.ru/,17.03.2017,Взрывать по науке,Российские физики моделируют аварии на АЭС в гигантском металлическом шаре,Михаил Петров,,Физика_Энергетика_Российская наука_РАН
https://chrdk.ru/sci/v_cern_otkryli_novuu_chastitsu_pentakvark,https://chrdk.ru/,14.07.2015,Пентакварк нашелся в коллайдере,В CERN открыли новую частицу — пентакварк,Александра Борисова,,Физика_Интервью_Российская наука_Большой адронный коллайдер
https://chrdk.ru/sci/v_mantii_zemli_2_7_mlrd_let_nazad_byla_voda_iz_kotoroi_vozmozhno_poyavilis_okeany,https://chrdk.ru/,31.03.2016,Древний источник земных океанов,"В мантии Земли 2,7 млрд лет назад была вода, из которой, возможно, появились океаны",Екатерина Боровикова,,Геология_Российская наука
https://chrdk.ru/sci/v_pitere_sozdali_vaktsiny_na_sluchai_epidemii_ptichego_grippa,https://chrdk.ru/,04.02.2016,Полный боекомплект,В Питере создали вакцины на случай эпидемии птичьего гриппа ,Екатерина Боровикова,,Российская наука_Медицина
https://chrdk.ru/sci/why_we_post,https://chrdk.ru/,16.12.2016,Живущие в сети,Как люди пользуются соцсетями в разных уголках мира,Екатерина Боровикова,,Информационные технологии_Антропология
https://chrdk.ru/sci/wires_and_laces,https://chrdk.ru/,16.05.2017,Шнурки и провода,"Почему шнурки развязываются, а наушники — запутываются",Екатерина Боровикова,,Физика_Математика
https://chrdk.ru/sci/written_in_dna,https://chrdk.ru/,15.03.2017,На роду записано,"Зачем в ДНК сохраняют фильмы, музыку и стихи",Михаил Петров,,Информационные технологии_Молекулярная биология_Футурология
https://chrdk.ru/sci/Yandex_Data_Journalism,https://chrdk.ru/,20.10.2016,Поймется все ,Что данные  сервисов «Яндекса» могут рассказать о мире?,Михаил Петров,,Социология_Информационные технологии_Интервью_Лингвистика_Технологии
https://chrdk.ru/sci/yet-another-test,https://chrdk.ru/,04.04.2017,Yet another test,no one no one no one no one no one no one,Редакция «Чердака»,,Заметки марсианина
https://chrdk.ru/sci/zachem_my_mashem_rukami_kogda_govorim_i_kak_eto_pomogaet_nam_dumat,https://chrdk.ru/,29.04.2016,Язык жестов,"Зачем мы машем руками, когда говорим, и как это помогает нам думать",Екатерина Боровикова,,Российская наука_Лингвистика
https://chrdk.ru/sci/zachem_nuzhny_fiziki_v_biologii_i_postroyat_li_na_belom_more_stantsiu_mfti,https://chrdk.ru/,27.04.2016,Физики у моря,Зачем нужны физики в биологии и построят ли на Белом море станцию МФТИ,Екатерина Боровикова,,Физика_Биология_Российская наука
https://chrdk.ru/sci/zachem_uchenye_hotiat_izmeniat_genom_chelovecheskikh_embrionov,https://chrdk.ru/,16.03.2016,Человек генномодифицированный,Зачем ученые хотят изменять геном человеческих эмбрионов,,,Биотехнологии_Молекулярная биология_Биология_Футурология_Медицина
https://chrdk.ru/sci/zaglyanut-v-nachalo-vremen,https://chrdk.ru/,23.06.2016,Заглянуть в начало времен,Что гравитационно-волновая астрономия расскажет о Вселенной?,Михаил Петров,,Физика_Астрономия_Интервью_Футурология_Российская наука_Репортаж_Видео_Выбор редакции
https://chrdk.ru/sci/za_6_let_apparat_nashel_tysyachi_planet_v_tom_chisle_potentsialno_prigodnyh_dlya_zhizni,https://chrdk.ru/,24.07.2015,Космический следопыт: открытия телескопа «Кеплер»,Телескоп «Кеплер» за 6 лет нашел 1030 экзопланет и гонится за «двойником» Земли,Екатерина Боровикова,,Астрономия_История
https://chrdk.ru/sci/zoonosis,https://chrdk.ru/,11.07.2017,Летящий на крыльях ночи,Откуда нам стоит ждать следующей опасной инфекции,Дмитрий Лебедев,,Животные_Медицина
https://chrdk.ru/tech/30_let_mir,https://chrdk.ru/,20.02.2016,«Мирное» время,Подвиги и катастрофы первой многомодульной орбитальной станции,Анна Шустикова,,История_Космос_Интервью_Российская наука_Репортаж_Видео_Авиация и космос
https://chrdk.ru/tech/4LGSF,https://chrdk.ru/,11.05.2016,Новые звезды,Как с помощью лазера получить хорошее изображение в телескопе,Алексей Паевский,,Астрономия_Технологии
https://chrdk.ru/tech/aeroexpress-got-shorter,https://chrdk.ru/,09.11.2017,"Быстрее, выше, короче",Первый двухэтажный аэроэкспресс начал курсировать между Киевским вокзалом и Внуково,Екатерина Боровикова,,Транспорт_Репортаж
https://chrdk.ru/tech/ai_is_watching_u,https://chrdk.ru/,12.11.2017,Сверху виднее,"Что можно увидеть из космоса, если заставить искусственный интеллект анализировать спутниковые снимки",Екатерина Боровикова,,Российская наука_Репортаж_Авиация и космос
https://chrdk.ru/tech/ai_wants_your_job,https://chrdk.ru/,12.11.2017,Работа для роботов,Какие профессии убьет технологический прогресс,Екатерина Боровикова,,Информационные технологии_Российская наука
https://chrdk.ru/tech/alive_and_kicking,https://chrdk.ru/,18.05.2017,На «смерть» формата,За что мы любим MP3 и почему его рано хоронить,Екатерина Боровикова,,Информационные технологии
https://chrdk.ru/tech/allam,https://chrdk.ru/,28.11.2016,Градус на понижение,"Снизить выбросы углекислоты в атмосферу и затормозить потепление дороже, чем мы думаем",Екатерина Боровикова,,Энергетика_Климат_Интервью
https://chrdk.ru/tech/all_forecasts_are_bad,https://chrdk.ru/,16.01.2017,Все прогнозы плохие,"Почему глобальное потепление — проблема не только для экологов, но и для экономистов",Евгения Щербина,,Энергетика_Климат_Изменение климата
https://chrdk.ru/tech/almost_meat,https://chrdk.ru/,01.02.2017,Почти мясо,Как развиваются технологии создания мяса «в пробирке»,Екатерина Боровикова,,Еда_Технологии
https://chrdk.ru/tech/artificial_gravity,https://chrdk.ru/,23.11.2016,На орбиту со своей гравитацией,Почему орбитальной станции с искусственной гравитацией до сих пор нет,Екатерина Боровикова,,Космос
https://chrdk.ru/tech/autonomous_cars_ethics,https://chrdk.ru/,29.09.2016,Берегись автомобиля? Часть 1,Несколько вопросов к покупке беспилотного автомобиля,Михаил Петров,,Информационные технологии_Робототехника_Интервью_Футурология_Репортаж_Видео_Технологии_Этика новых технологий
https://chrdk.ru/tech/autonomous_cars_ethics_future,https://chrdk.ru/,06.10.2016,Берегись автомобиля? Часть 2,Как беспилотные автомобили поменяют наши дороги,Михаил Петров,,Информационные технологии_Робототехника_Интервью_Футурология_Технологии_Этика новых технологий
https://chrdk.ru/tech/banana-pro-wilt,https://chrdk.ru/,23.11.2017,Иногда банан — это не просто банан,Генетическая модификация спасает популярный фрукт от смертельной угрозы,Ольга Добровидова,,Генетика_Сельское хозяйство
https://chrdk.ru/tech/belousov_interview,https://chrdk.ru/,09.11.2017,«В стадии мирной коллаборации»,Один из создателей Российского квантового центра — о перспективах квантовых компьютеров,Михаил Петров,,Физика_Информационные технологии_Интервью_Квантовые технологии
https://chrdk.ru/tech/bioluminescence,https://chrdk.ru/,22.03.2017,Биолюминесценция в каждый дом,Почему так сложно сделать светящиеся растения,Екатерина Боровикова,,Биотехнологии_Футурология
https://chrdk.ru/tech/blockchain,https://chrdk.ru/,19.10.2017,Блокчейн — это вот так,"Коротко и быстро о технологии, которая скоро будет использоваться везде",Егор Быковский,,Информационные технологии_Криптография_Блокчейн_Сетевые технологии
https://chrdk.ru/tech/blockchain-wo-cryptocurrency,https://chrdk.ru/,17.10.2017,Скованные одной цепью,"Чем еще хорош блокчейн, кроме криптовалют",Екатерина Боровикова,,Информационные технологии_Блокчейн_Сетевые технологии
https://chrdk.ru/tech/bot_army,https://chrdk.ru/,09.05.2017,Армия веб-камер,"Правда ли, что интернет вещей — рассадник «зомби» для ботнетов",Екатерина Боровикова,,Информационные технологии
https://chrdk.ru/tech/bright_new_dawn,https://chrdk.ru/,06.07.2017,Светлое будущее,Оптогенетика для чайников,Полина Лосева,,Генетика_Молекулярная биология_Биология_Медицина
https://chrdk.ru/tech/bronebot-boi-robotov,https://chrdk.ru/,20.10.2017,«Бронебот». Бои роботов,,Анастасия Тмур,,Робототехника
https://chrdk.ru/tech/chto_mozhet_sdelat_obychnyi_chelovek_chtoby_zatormozit_izmenenie_klimata,https://chrdk.ru/,15.12.2015,Борьба с глобальным потеплением подручными средствами,"Что может сделать обычный человек, чтобы затормозить изменение климата",Екатерина Боровикова,,Энергетика_Футурология_Экология
https://chrdk.ru/tech/cloud_cancer_atlas,https://chrdk.ru/,17.06.2016,Облачный атлас рака,Как врачи определяют типы рака и ставят диагноз,Алиса Веселкова,,Информационные технологии_Российская наука_Медицина_Технологии_Выбор редакции
https://chrdk.ru/tech/coding,https://chrdk.ru/,18.08.2016,Закодированные на победу,Как заставить хедхантеров ИТ-компаний драться за твою голову,Екатерина Боровикова,,Информационные технологии_Интервью_Наука в университетах
https://chrdk.ru/tech/cousteau,https://chrdk.ru/,21.08.2017,Воображариум капитана Кусто,"Подводное блюдце, легкие для воды и парус-колонна: у Жака-Ива Кусто больше изобретений, чем вы думали",Алиса Веселкова,,История
https://chrdk.ru/tech/cryptocurrency_environmental_impact,https://chrdk.ru/,14.09.2017,Деньги из воздуха,Как добыча криптовалют может повлиять на мировую энергетику и климат,Михаил Петров,,Информационные технологии_Футурология_Экология
https://chrdk.ru/tech/cure-for-coeliac-disease,https://chrdk.ru/,17.11.2017,Осталось ждать три-четыре года,Андрей Замятнин — о разработке лекарства от врожденной непереносимости глютена,Редакция «Чердака»,,Интервью_Медицина_Клеточная биология
https://chrdk.ru/tech/curiosity-drill-repaired,https://chrdk.ru/,31.10.2017,Бурить впредь нежно,"Сломавшаяся буровая установка Curiosity снова готова к работе, но бурить теперь придется по-новому",Виталий Егоров,,Геология_Робототехника_Планетология
https://chrdk.ru/tech/curious_contraptions,https://chrdk.ru/,28.02.2017,Придумано до нас,"Ранние предшественники пяти изобретений, которыми мы пользуемся каждый день",Екатерина Боровикова,,История_Информационные технологии
https://chrdk.ru/tech/cybatlon,https://chrdk.ru/,28.09.2016,Подготовка к Кибатлону,Фоторепортаж с открытой тренировки в Сколково,Анастасия Тмур,,Робототехника_Нейронауки_Репортаж_Технологии_Фото
https://chrdk.ru/tech/digital_heart,https://chrdk.ru/,10.11.2016,Оцифрованное сердце,Перспективы персональной кардиомедицины,Михаил Петров,,Биология_Футурология_Медицина_Технологии_Электроника
https://chrdk.ru/tech/digital_humanities,https://chrdk.ru/,29.05.2017,Быстрое чтение,Зачем компьютеры читают книги и что они там находят,Михаил Петров,,Информационные технологии
https://chrdk.ru/tech/dolly_the_sheep,https://chrdk.ru/,22.02.2017,Овечья доля,"Зачем клонируют животных и правда ли, что клоны рождаются старыми",Екатерина Боровикова,,Генетика
https://chrdk.ru/tech/drones_in_russia,https://chrdk.ru/,29.12.2016,Маленькие беспилотные друзья,Как дроны бороздят просторы нашей необъятной родины,Екатерина Боровикова,,Робототехника
https://chrdk.ru/tech/e-cigarettes,https://chrdk.ru/,05.09.2016,Не вполне безопасны,Эксперты об электронных сигаретах,Екатерина Боровикова,,Интервью_Медицина
https://chrdk.ru/tech/edu_gadgets,https://chrdk.ru/,04.09.2016,Бот в помощь,Об инновациях в сфере образования,,,Информационные технологии_Дети_Образование
