path,source,url,date,title,subtitle,author,rubrics,tags,genre
chrdk.ru/news/news_avstraliiskie-aborigeny-na-odnom-meste.txt,https://chrdk.ru/,https://chrdk.ru/news/avstraliiskie-aborigeny-na-odnom-meste,10.03.2017,Австралийские аборигены долго живут на одном месте,,,,Генетика_Палеонтология,Новости
chrdk.ru/news/news_avstraliyskie_paleontologi_obnaruzhili_ostanki_mikrolva.txt,https://chrdk.ru/,https://chrdk.ru/news/avstraliyskie_paleontologi_obnaruzhili_ostanki_mikrolva,26.08.2016,Австралийские палеонтологи обнаружили останки «микрольва»,,,,Палеонтология_Животные,Новости
chrdk.ru/news/news_avstraliyskie_uchenye_gotovy_postroit_dom_s_nuevym_potrebleniem_elektroenergii.txt,https://chrdk.ru/,https://chrdk.ru/news/avstraliyskie_uchenye_gotovy_postroit_dom_s_nuevym_potrebleniem_elektroenergii,01.05.2016,Австралийские ученые приблизились к созданию энергонезависимого дома,,,,Физика_Химия_Энергетика,Новости
chrdk.ru/news/news_avtopilot-tam-zhe-gde-grezy-nayavu.txt,https://chrdk.ru/,https://chrdk.ru/news/avtopilot-tam-zhe-gde-grezy-nayavu,15.11.2017,"«Автопилот» мозга находится там же, где «грезы наяву»",,,,Нейронауки,Новости
chrdk.ru/news/news_bacterial_aphrodisiac.txt,https://chrdk.ru/,https://chrdk.ru/news/bacterial_aphrodisiac,09.06.2017,Бактерии заставили размножаться одноклеточных жгутиконосцев,,,,Молекулярная биология,Новости
chrdk.ru/news/news_baculum_and_polygamy.txt,https://chrdk.ru/,https://chrdk.ru/news/baculum_and_polygamy,14.12.2016,Полигамия помогла сохранить кость в пенисе,,,,,Новости
chrdk.ru/news/news_bad-teeth-are-your-fault.txt,https://chrdk.ru/,https://chrdk.ru/news/bad-teeth-are-your-fault,13.09.2017,"Здоровье зубов зависит больше от гигиены, чем от наследственности",,,,Медицина_Микробиология,Новости
chrdk.ru/news/news_bad_mood_contagiousness.txt,https://chrdk.ru/,https://chrdk.ru/news/bad_mood_contagiousness,21.09.2017,Плохое настроение недостаточно заразно,,,,Психология_Социология,Новости
chrdk.ru/news/news_bakterii-diktuyut-mukham.txt,https://chrdk.ru/,https://chrdk.ru/news/bakterii-diktuyut-mukham,26.04.2017,"Бактерии диктуют мухам, что есть и как размножаться",,,,Науки о живом_Биология,Новости
chrdk.ru/news/news_bakterii-menyayut-povedenie.txt,https://chrdk.ru/,https://chrdk.ru/news/bakterii-menyayut-povedenie,18.04.2017,"Бактерии меняют поведение, почуяв грибы",,,,Науки о живом_Химия_Биология,Новости
chrdk.ru/news/news_bakterii-shchupayut-nas-iznutri.txt,https://chrdk.ru/,https://chrdk.ru/news/bakterii-shchupayut-nas-iznutri,16.08.2017,Бактерии щупают нас изнутри,,,,Микробиология,Новости
chrdk.ru/news/news_bakterii_kamikadze_pomogut_borotsya_s_opuholyami.txt,https://chrdk.ru/,https://chrdk.ru/news/bakterii_kamikadze_pomogut_borotsya_s_opuholyami,22.07.2016,Бактерии-камикадзе помогут бороться с опухолями,,,,Генетика_Молекулярная биология_Медицина_Микробиология,Новости
chrdk.ru/news/news_bakteriy_zastavili_krutit_mikrorotory_v_komputernoi_simulyatsii.txt,https://chrdk.ru/,https://chrdk.ru/news/bakteriy_zastavili_krutit_mikrorotory_v_komputernoi_simulyatsii,11.07.2016,Бактерий заставили крутить микророторы в компьютерной симуляции,,,,Энергетика_Нанотехнологии_Микробиология,Новости
chrdk.ru/news/news_bat_bot.txt,https://chrdk.ru/,https://chrdk.ru/news/bat_bot,03.02.2017,"Создан робот, умеющий летать как летучая мышь",,,,Робототехника_Животные,Новости
chrdk.ru/news/news_bbr-obestcvetilis.txt,https://chrdk.ru/,https://chrdk.ru/news/bbr-obestcvetilis,12.04.2017,Две трети кораллов Большого барьерного рифа обесцветились,,,,Экология,Новости
chrdk.ru/news/news_begayushchie-druzya-begat.txt,https://chrdk.ru/,https://chrdk.ru/news/begayushchie-druzya-begat,20.04.2017,Бег социально заразен,,,,Социология,Новости
chrdk.ru/news/news_belok-bolezni-altcgeimera-mozhet.txt,https://chrdk.ru/,https://chrdk.ru/news/belok-bolezni-altcgeimera-mozhet,10.10.2017,"Ключевой белок болезни Альцгеймера может и помогать, и вредить",,,,Нейронауки_Биология,Новости
chrdk.ru/news/news_belok-bolezni-altcgeimera-puteshestvuet-iz-tela-v-mozg.txt,https://chrdk.ru/,https://chrdk.ru/news/belok-bolezni-altcgeimera-puteshestvuet-iz-tela-v-mozg,01.11.2017,Белок болезни Альцгеймера путешествует из тела в мозг,,,,Молекулярная биология_Биология,Новости
chrdk.ru/news/news_belok-slyuny-ukazal-na-skreshchivanie-s-gominidom.txt,https://chrdk.ru/,https://chrdk.ru/news/belok-slyuny-ukazal-na-skreshchivanie-s-gominidom,25.07.2017,Белок слюны указал на скрещивание человека с неизвестным гоминидом,,,,Генетика_Палеонтология_Молекулярная биология,Новости
chrdk.ru/news/news_belok-vozrastom-54-milliona-let-dokazal-ustoichivost-podobnykh-molekul.txt,https://chrdk.ru/,https://chrdk.ru/news/belok-vozrastom-54-milliona-let-dokazal-ustoichivost-podobnykh-molekul,18.10.2017,Белок возрастом 54 миллиона лет доказал устойчивость подобных молекул,,,,Молекулярная биология_Биология,Новости
chrdk.ru/news/news_belye-karliki-mogut-szhimatsya.txt,https://chrdk.ru/,https://chrdk.ru/news/belye-karliki-mogut-szhimatsya,14.11.2017,Белые карлики могут сжиматься,,,,Российская наука_Астрофизика,Новости
chrdk.ru/news/news_belyi-karlik-vyzhil-posle-vspyshki-sverkhnovoi.txt,https://chrdk.ru/,https://chrdk.ru/news/belyi-karlik-vyzhil-posle-vspyshki-sverkhnovoi,17.08.2017,Белый карлик выжил после взрыва сверхновой,,,,Физика_Астрономия_Космос,Новости
chrdk.ru/news/news_beskontaktnogo-peremeshcheniya-nanochastitc.txt,https://chrdk.ru/,https://chrdk.ru/news/beskontaktnogo-peremeshcheniya-nanochastitc,26.11.2017,Тюменские ученые нашли способ бесконтактного перемещения наночастиц,,,,Нанотехнологии_Российская наука,Новости
chrdk.ru/news/news_bez-golovy-i-glaz-ploskie-chervi-vidyat-tolko-ultrafiolet.txt,https://chrdk.ru/,https://chrdk.ru/news/bez-golovy-i-glaz-ploskie-chervi-vidyat-tolko-ultrafiolet,28.07.2017,Без головы и глаз плоские черви «видят» только ультрафиолет,,,,,Новости
chrdk.ru/news/news_biggest_void.txt,https://chrdk.ru/,https://chrdk.ru/news/biggest_void,07.06.2017,Мы живем в самой большой пустоте во Вселенной,,,,Физика_Астрономия,Новости
chrdk.ru/news/news_biggest_wave.txt,https://chrdk.ru/,https://chrdk.ru/news/biggest_wave,14.12.2016,Буй зафиксировал очень высокую волну на севере Атлантики,,,,География,Новости
chrdk.ru/news/news_bilingualism_vs_alzheimers.txt,https://chrdk.ru/,https://chrdk.ru/news/bilingualism_vs_alzheimers,30.01.2017,Билингвизм снижает разрушительные эффекты болезни Альцгеймера,,,,Нейронауки_Медицина,Новости
chrdk.ru/news/news_bilingvam-slozhno.txt,https://chrdk.ru/,https://chrdk.ru/news/bilingvam-slozhno,31.08.2017,Билингвам сложно переключаться между языками только под давлением,,,,Психология_Когнитивистика,Новости
chrdk.ru/news/news_biohimiki_nashli_belok_kotoryi_zashhishhaet_kletki_mozga_ot_bolezni_altsgeimera.txt,https://chrdk.ru/,https://chrdk.ru/news/biohimiki_nashli_belok_kotoryi_zashhishhaet_kletki_mozga_ot_bolezni_altsgeimera,05.07.2016,"Биохимики нашли белок, который защищает клетки мозга от болезни Альцгеймера",,,,Молекулярная биология_Российская наука_Медицина_Наука в университетах_Выбор редакции,Новости
chrdk.ru/news/news_biohimiki_nashli_predshestvennikov_protivorakovyh_preparatov_v_ogorodnoi_zeleni.txt,https://chrdk.ru/,https://chrdk.ru/news/biohimiki_nashli_predshestvennikov_protivorakovyh_preparatov_v_ogorodnoi_zeleni,28.06.2016,Биохимики нашли предшественников противораковых препаратов в огородной зелени,,,,Молекулярная биология_Российская наука_Репортаж_Видео_Медицина_Наука в университетах,Новости
