path,source,date,title,subtitle,author,rubrics,tags
https://chrdk.ru/news/asgardian_sat,https://chrdk.ru/,08.06.2017,Самопровозглашенное государство запустит на орбиту хранилище данных,,,,Космос_Технологии
https://chrdk.ru/news/asgard_archaea,https://chrdk.ru/,17.01.2017,Эукариоты вышли из Асгарда,,,,
https://chrdk.ru/news/asteroid_ubivshiy_dinozavrov_unichtozhil_93_mlekopitaushhih,https://chrdk.ru/,20.06.2016,"Астероид, убивший динозавров, уничтожил 93% млекопитающих",,,,Науки о живом_Палеонтология_Животные_Динозавры
https://chrdk.ru/news/astrofiziki_budut_issledovat_zarodyshi_chernyh_dyr_po_gravitatsionnym_volnam,https://chrdk.ru/,27.06.2016,Астрофизики будут исследовать «зародыши» черных дыр по гравитационным волнам,,,,Физика_Астрономия_Космос
https://chrdk.ru/news/astrofiziki_pridumali_kak_tochno_izmerit_gravitatsionnuu_postoyannuu_iz_kosmosa,https://chrdk.ru/,18.05.2016,"Астрофизики придумали, как точно измерить гравитационную постоянную из космоса",,,,Физика_Астрономия_Космос
https://chrdk.ru/news/astronomy-opisali-izluchenie-chernoi-dyry-s-vualyu,https://chrdk.ru/,22.11.2017,Астрономы описали излучение черной дыры с «вуалью»,,,,Астрономия_Российская наука
https://chrdk.ru/news/astronomy-poimali-koriolisa,https://chrdk.ru/,28.03.2017,Астрономы «поймали» на Солнце силу Кориолиса,,,,Физика_Астрономия
https://chrdk.ru/news/astronomy_sfotografirovali_zvezdu_gipergigant_etu_kilya_v_maksimalnom_razreshenii,https://chrdk.ru/,20.10.2016,Звезду-гипергигант Эту Киля сфотографировали в максимальном разрешении,,,,Физика_Астрономия_Космос
https://chrdk.ru/news/atcteki-i-salmonella,https://chrdk.ru/,20.02.2017,Цивилизацию ацтеков могла погубить бактерия сальмонеллы,,,,История_Биология_Микробиология_Антропология
https://chrdk.ru/news/ateroskleroz-mozhno-predskazat-bez-analizov,https://chrdk.ru/,14.11.2017,Риск атеросклероза можно предсказать без сдачи анализов,,,,Медицина
https://chrdk.ru/news/australian_venomous_injuries,https://chrdk.ru/,18.01.2017,"Пчелы и осы опаснее для австралийцев, чем змеи и пауки",,,,Биология_Животные
https://chrdk.ru/news/avialainer-ms-21-vpervye-ispytali-s-rossiiskimi-dvigatelyami,https://chrdk.ru/,15.11.2017,Авиалайнер МС-21 впервые испытали с российскими двигателями,,,,Российская наука_Технологии
https://chrdk.ru/news/avstraliiskie-aborigeny-na-odnom-meste,https://chrdk.ru/,10.03.2017,Австралийские аборигены долго живут на одном месте,,,,Генетика_Палеонтология
https://chrdk.ru/news/avstraliyskie_paleontologi_obnaruzhili_ostanki_mikrolva,https://chrdk.ru/,26.08.2016,Австралийские палеонтологи обнаружили останки «микрольва»,,,,Палеонтология_Животные
https://chrdk.ru/news/avstraliyskie_uchenye_gotovy_postroit_dom_s_nuevym_potrebleniem_elektroenergii,https://chrdk.ru/,01.05.2016,Австралийские ученые приблизились к созданию энергонезависимого дома,,,,Физика_Химия_Энергетика
https://chrdk.ru/news/avtopilot-tam-zhe-gde-grezy-nayavu,https://chrdk.ru/,15.11.2017,"«Автопилот» мозга находится там же, где «грезы наяву»",,,,Нейронауки
https://chrdk.ru/news/bacterial_aphrodisiac,https://chrdk.ru/,09.06.2017,Бактерии заставили размножаться одноклеточных жгутиконосцев,,,,Молекулярная биология
https://chrdk.ru/news/baculum_and_polygamy,https://chrdk.ru/,14.12.2016,Полигамия помогла сохранить кость в пенисе,,,,
https://chrdk.ru/news/bad-teeth-are-your-fault,https://chrdk.ru/,13.09.2017,"Здоровье зубов зависит больше от гигиены, чем от наследственности",,,,Медицина_Микробиология
https://chrdk.ru/news/bad_mood_contagiousness,https://chrdk.ru/,21.09.2017,Плохое настроение недостаточно заразно,,,,Психология_Социология
https://chrdk.ru/news/bakterii-diktuyut-mukham,https://chrdk.ru/,26.04.2017,"Бактерии диктуют мухам, что есть и как размножаться",,,,Науки о живом_Биология
https://chrdk.ru/news/bakterii-menyayut-povedenie,https://chrdk.ru/,18.04.2017,"Бактерии меняют поведение, почуяв грибы",,,,Науки о живом_Химия_Биология
https://chrdk.ru/news/bakterii-shchupayut-nas-iznutri,https://chrdk.ru/,16.08.2017,Бактерии щупают нас изнутри,,,,Микробиология
https://chrdk.ru/news/bakterii_kamikadze_pomogut_borotsya_s_opuholyami,https://chrdk.ru/,22.07.2016,Бактерии-камикадзе помогут бороться с опухолями,,,,Генетика_Молекулярная биология_Медицина_Микробиология
https://chrdk.ru/news/bakteriy_zastavili_krutit_mikrorotory_v_komputernoi_simulyatsii,https://chrdk.ru/,11.07.2016,Бактерий заставили крутить микророторы в компьютерной симуляции,,,,Энергетика_Нанотехнологии_Микробиология
https://chrdk.ru/news/bat_bot,https://chrdk.ru/,03.02.2017,"Создан робот, умеющий летать как летучая мышь",,,,Робототехника_Животные
https://chrdk.ru/news/bbr-obestcvetilis,https://chrdk.ru/,12.04.2017,Две трети кораллов Большого барьерного рифа обесцветились,,,,Экология
https://chrdk.ru/news/begayushchie-druzya-begat,https://chrdk.ru/,20.04.2017,Бег социально заразен,,,,Социология
https://chrdk.ru/news/belok-bolezni-altcgeimera-mozhet,https://chrdk.ru/,10.10.2017,"Ключевой белок болезни Альцгеймера может и помогать, и вредить",,,,Нейронауки_Биология
